barcode;product;price;due_data;stock
7707236127428;GENTAMICINA 80MG/2ML I,V/I,M CAJA X 10 AMP VITALIS;160.36;NO;11
8904250520771;GESTASYN (PROGTER) 200MG CAJ X 10 TAB TIARES;246.7;NO;7
8906130231029;GLIBENCLAMIDA 5MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;87.07;NO;20
7592349923957;SUPOSITORIOS DE GLICERINA 2.88G ADULT X 6;175.38;NO;70
8906130231036;GLIMEPIRIDA 2MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;196.27;NO;9
7598008000427;GLIMEPIRIDE 2MG CAJA X 10  TAB LAND;9.8;NO;66
8904210707457;GLIMEPIRIDE 4MG X 30 TAB BIO-MERCY;91.06;NO;2
7591651001681;GLIPTIN-M 50-500MG SITA+METF CJ X 30 TAB;563.96;NO;8
7591651001469;GLUCOFRED GLICLAZIDA 80MG CAJA X 10 TAB;59.54;NO;20
7596526000097;GLUCOSAMINE CHONDROITIN 1200 MG X 50 CAP;165.8;NO;72
7898100242900;GRIPALCE PARAC + CLORF+CLORIFEN X 20 CAP;98.32;NO;93
18904030979338;GYNO-BIO 500/100 MG CAJA X 14 COMP VAG BIOVENEZUELA;112.47;NO;14
7592349844757;GYNOVIT SOL VAG 130 ML;130.07;NO;11
7592349722963;HENOVIC SOLUC ORAL GOTAS X 30 ML;217.83;NO;33
8906130231067;HIDROCLOROTIAZIDA 25MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;108.84;NO;14
7590027002536;HIDROCLOROTIAZIDA 12,5MG CAJA X 10 COMP SPEFAR;74.41;NO;109
8906130231050;HIDROCLOROTIAZIDA 12.5MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;108.84;NO;14
7703712031326;HIDROCLOROTIAZIDA 25MG X 240 TAB X 16 BLIST COASPHARMA;141.85;NO;17
8906112611856;IBUPRA 800 MG CAJA X 10 TAB ADN;38.46;NO;648
7590027002413;IBUPRO+TIOCOLCH 400/4MG  CAJA X 10 COMP SPEFAR;110.96;NO;330
8906102520083;IBUPROFENO  200MG CAJA X 100 TAB X 10 BLIST BIOVENEZUELA;92.15;NO;9
8906130230114;IBUPROFENO 600MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;261.58;NO;126
7703038066606;IBUPROFENO 800 MG CAJA X 300 TAB X 30 BLIST LAPROFF;829.36;NO;520
7592616221014;IBUPROFENO SUSP 100MG/5ML X 60ML KIMICEG;83.85;NO;22
8906082150775;IBUPROFENO-TIOCOLCHICOSIDO 600 Mg-4 X10 FARMAMED;103.76;NO;63
8906130231937;IFOSFAMIDA 1 G POLVO INFUS IV X 1 AMP;768.41;NO;2
8906130232118;IMATINIB 400 MG CAJA X 30 COMP;2188.05;NO;1
8906112611450;IRBEPRA-150 150MG CAJA X 7 COMP ADN;82.36;NO;80
8906130231074;IRBESARTAN 150 MG CAJA X 100 TAB X 10 BLIST BRIX MEDIC;984.64;NO;2
7590027002796;IRBESARTAN 150mg X30 COMP SPEFAR;206.81;NO;412
7750215008744;IRBESARTAN 300MG CAJA X 50 TAB X 5 BLIST PORTUGAL;457.13;NO;4
7590027002802;IRBESARTAN 300mg X30 COMP SPEFAR;382.45;NO;302
8904278577504;ITRACONAZOL 100MG CAJA X 40TAB X 10 BLIST FAHD;369.69;NO;1
7592349722949;KETAZOL KETOCONAZOL CHAMPU 2% 60ML;406.88;NO;20
7707019334203;FUNGISTEROL KETOCONAZOL CHAMPU 100ml BIOQUIFAR;259.04;NO;24
7598455000414;KETOGLAS KETOPRO100MG-2ML I,V-I,M X 10 AMP BIOGLAS;348.65;NO;13
8904159499789;KETOPROFENO 100MG CAJA X 10 TAB ADN MEDICAL;36.28;NO;129
228598745633;KETOPROFENO 100MG/2ML I,M/I,V CAJA X 10 AMP CRUZ VERDE;349.74;NO;23
7709990751901;KETOPROFENO 100MG/5ML I.V CAJA X 10 AMP VITALIS;333.78;NO;71
7590027001942;KETOROLACO 10MG CAJA X 20 TAB SPEFAR;79.08;NO;85
8906089281359;KETOROLACO 20 MG CAJA X 100 TAB X 10 BLIST CRUZ VERDE;201.72;NO;3
7800061000390;KETOROLACO TROMETAMOL 30MG/1ML X 1AMP BIOSANO;26.85;NO;153
788070698777;KLOZENA (CLONAZEPAM) 0.5MG X 30 TAB SNC PHARMA;223.06;NO;19
788070698784;KLOZENA CLONAZEPAN 2MG CAJA X 30 COMP SNC PHARMA;350.16;NO;21
7596526000141;L- GLUTAMINE 500 MG FRASCO X 50 CAPS NATURLIFES;165.8;NO;11
7707288824641;LAMOTRIGINA 100MG CAJA X 100 TAB X 10 BLIST HUMA;658.12;NO;12
7707288824610;LAMOTRIGINA 50MG CAJA X 100 TAB X 10 BLIST HUMA;411.42;NO;11
7750215007846;LANSOPRAZOL 30MG CAJA X 100 CAP X 10 BLIST PORTUGAL;372.6;NO;3
7593090001123;L-CARNITINA SOLU ORAL 1G/10ML X 120 ML FC PHARMA;369.61;NO;7
8904179736048;LEBELLA DROSP+ETINILES 3/0,03MG  X 21COM ARTE MEDICO;187.2;NO;10
8906109691236;LEVOFLOXACIN 500MG CAJA X 5 TAB ADN MEDICAL;31.2;NO;10
7468999187707;LEVOFLOXACINA 100ML INFUSION I,V X 1 ALFA;51.88;NO;55
8906130230237;LEVOFLOXACINA 500MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;616.76;NO;54
8906130230244;LEVOFLOXACINA 750MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;873.99;NO;36
7590027002314;LEVOFLOXACINA 750MG CAJA X 5 COMP SPEFAR;112.98;NO;317
7592616577005;LEVOFLOXACINA 750MG CAJA X 5 TAB KIMICEG;85.47;NO;15
7896112403166;LEVONOR 0,15MG +ETINILE 0,03MG X 21 COMP;44.99;NO;477
7598008002056;LEVOTIROXINA 100 MG CAJA  X 10 TAB LAND;27.94;NO;155
7598008000496;LEVOTIROXINA 50 MCG CAJA X 10 TAB LAND;20.68;NO;60
7591012010208;LINAZA 25 GR PAPELETA;94.33;NO;32
7908020502586;LINOFEME  X21 COMP;93.24;NO;2982
7592349001167;LIT  ENEMA ADULTO 16G-6G/100ML;347.2;NO;1
7592349001150;LIT ENEMA PED 10,8G-4,05G/67,5ML;336.0;NO;9
7591243831474;LOGANIL 250MG 5ML ADULTO 120 ML BIOTECH;144.67;NO;111
7591243831641;LOKARIN 5MG 60MG 5ML 60 ML BIOTECH;161.16;NO;13
7592349723571;LOPERAM TAB X 10;93.09;NO;51
8904324101400;LOPERAMIDA 2MG X20 TAB ZUZU;49.7;NO;22
7703038050339;LORATADINA 10 MG CAJA X 400 TAB X 40 BLIST LAPROFF;581.93;NO;103
7598650000462;LORATADINA 10MG CAJA X 10 TAB JL;23.22;NO;90
7592616362014;LORATADINA JARABE 1MG/ML X 60 ML KIMICEG;57.38;NO;20
7592616583051;LORATADINA+AMBROXOL 5-30MG 5ML X 60ML KIMICEG;100.41;NO;33
7899095201903;LORITIL LORATADINA 1MG/ML JARABE 100ML;78.73;NO;57
7592349723755;LOSARTAN POTASICO 100MG CAJA X 10 TAB GENERICO DE CALIDAD;65.81;NO;23
7592616576374;LOSARTAN POTASICO 100MG CAJA X 10 TAB KIMICEG;60.39;NO;296
7592349001174;LOSARTAN POTASICO 100MG CAJA X 30 COMP GENERICO DE CALIDAD;200.31;NO;34
7703038067719;LOSARTAN POTASICO 100MG CAJA X 300 TAB X 30 BLIST LAPROF;1062.28;NO;28
7592616366043;LOSARTAN POTASICO 50MG  X 20 TAB KIMICEG;83.71;NO;65
7703038050346;LOSARTAN POTASICO 50MG CAJA X 300 TAB X 30 BLIST LAPROF;410.33;NO;40
7896714208565;LOSARTANA POTASICA 50MG X 30 COMP NEO QUIMICA;44.62;NO;6972
7590027002499;LOSARTAN POTASICO 50MG CAJA X 14 TAB SPEFAR;65.76;NO;80
7592349001051;LUMBAX TAB 600 MG X 10 VARGAS;124.43;NO;33
7596526000714;MAGNEVIT ADVANCED 500MG X 50 CAPS NATURLIFES;202.08;NO;1578
7596526001353;MAGNEVIT CITRATO DE MAGNESIO 500MG X 30 CAPS NATURLIFES;165.8;NO;2
7599028000695;MANZANILLA 5G PAPELETA LYA;57.32;NO;70
7598506000080;MASCARILLA COLA DE PESCADO AD C AJA X 10;247.79;NO;39
7598506000042;MASCARILLA DE NINOS ESTAMPADA  CAJA X 10;198.45;NO;12
7598506000066;MASCARILLA DESEC CAJA X  50 UNID AZUL;93.24;NO;93
7598506000097;MASCARILLA NIA COLA DE PESC  CAJA X 10;90.7;NO;1
7898133131011;MAXALGINA (DIPIRONA) 500MG/ML X 20ML;40.27;NO;11
7596526000516;MELATIANIN PLUS MELATONINA CAJA X 30 CAP;165.8;NO;24
8906122851471;MELOXICAM 15 MG CAJA X 20 TAB ARTE MEDICO;38.82;NO;196
7750215010310;MELOXICAM 15MG CAJA X 100 TAB X 10 BLIST PORTUGAL;284.07;NO;30
7592616375014;MELOXICAM 15MG X10 TAB KIMICEG;85.59;NO;51
7707236121822;MELOXICAM 15MG 1,5ML  I,M AMP CAJA X 10 AMP VITALIS;475.27;NO;39
7591012038004;MENTOL UNGUENTO 10G;66.39;NO;25
7593090001628;MENTORUB TUBO X 15 GR FC PHARMA;53.29;NO;16
7707236125035;MEROPENEM 500MG I.V AMP X 1 VITALIS;203.53;NO;68
7598650000486;METAMIZOL 50MG/ML I,M/I,V X 1 AMP JL;23.22;NO;73
8906078135717;METFORMINA 500 MG CAJA X 30 TAB ZUZU;58.41;NO;7
8906082150744;METFORMINA 500 MG CAJA X 30 TAB FARMAMED;41.36;NO;46
8904330300408;METFORMINA 500 MG CAJA X 100 TAB X 10 BLIS CRUZ VERDE;99.41;NO;10
8906130230275;METFORMINA 850 MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;154.55;NO;14
8904187835108;METIPRAZOL PANTOPRAZOL 40MG CAJA X 7TAB;19.95;NO;11
7598008000557;METOCLOPRAMIDA 10 MG CJA X 10 TAB LAND;15.96;NO;112
7703712033061;METOCLOPRAMIDA 4MG/ML X 30 ML ORAL COASPHARMA;49.34;NO;12
6942189304316;METRONIDAZOL 125MG/5ML 100ML SUSP KMPLUS;84.53;NO;48
7703712035799;METRONIDAZOL 500MG CAJA X 100 TAB X 10 BLIST COASPHARMA;241.62;NO;71
7703712031456;METRONIDAZOL SUSP 120ML COASPHARMA;150.92;NO;14
7592616382012;METRONIDAZOL SUSP ORAL 125MG/5ML 120ML KIMICEG;118.47;NO;26
7596139004185;MICODERM CREMA ANTIMICOTICA AZUFRE 50 G (CHEMYCALS);88.16;NO;4
7702098400900;MICROPORE 2,5CM X 9,1 M X UNIDAD;68.59;NO;144
7702098031333;MICROPORE 5CM X 9,1 M X UNIDAD;137.19;NO;84
7592349527124;MODERAN 10,1G/15ML SOLUCION 120 ML VARGAS;309.13;NO;13
7590027002154;MONTELUKAST 10 MG CAJA X 10 TAB SPEFAR;86.09;NO;240
8906130231111;MONTELUKAST 10MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;431.37;NO;12
7591243834062;MONTRAX 4 MG CAJA X 10 TAB BIOTECH;37.78;NO;48
7591243834086;MONTRAX 4 MG CAJA X 30 TAB BIOTECH;91.57;NO;45
793869810537;MOTIDEL ENZIMATIC 200/80 MG CAJA X 10 TAB DISKAM;181.4;NO;39
8906142160171;MOXIFLOXACINA 400 MG CAJA X 10 TAB ARTE MEDICO;180.67;NO;11
8906130231333;MUCOBRIX SUSP 120ML;165.44;NO;9
7591651723651;MUCOLIPTO 15MG/5ML JARABE X 90ML;159.88;NO;6
7592616136585;MUCOMAX 30MG/5ML SOLUC ORAL X 120ML KIMICEG;84.31;NO;19
7592616583075;MUCOMAX SUSP 15MG/5ML 120 ML KIMICEG;104.55;NO;6
7706309000262;NAFAZOL OXIMETAZOLINA 0,05% X 15 ML VINCENTI;84.02;NO;21
7596139000293;CREMA ANTIPAALITIS NANO CREAM  SOMA 50 G (CHEMYCALS);92.15;NO;15
7703038050452;NAPROXENO 500 MG CAJA X 300 TAB X 30 BLIST LAPROFF;1372.47;NO;11
8904324102711;NAPROXENO SODICO 550 MG CAJA X 10 COMP ZUZU;93.24;NO;22
7896523202600;NARIX NAFAZOLINA GOTAS NASAL 0,5MG/30ML;56.23;NO;1705
7591096002328;N-BULTI ESCOPOLAMINA+METAMIZO 20MG/2,5G 5ML I,V/I,M BIOSANO;42.45;NO;87
791466994940;NEBIVOLOL BLOCTEN 5MG CAJA X 30 TAB DPT;337.4;NO;5
7896714231143;NEOSORO NAFAZOLINA GOTAS  NASAL NEOQUIMICA;64.94;NO;1128
7598455000261;NEOSTIGMINA BIOSTIGMIN 0,5MG/ML I,V/I,M X 10 AMP BIOGLAS;349.01;NO;20
7707236121594;NEOSTIGMINA METILSULFATO 0,5MG/ML CAJA X 10 AMP VITALIS;388.92;NO;18
7598852001496;NEROXUM ESOMEPRAZOL 20MG CAJA X 28 TABLETAS UNIPHARMA;96.14;NO;10
7598852001502;NEROXUM ESOMEPRAZOL 40MG CAJA X 28 TABLETAS UNIPHARMA;99.04;NO;11
791466993493;NEXPLUS 40MG ESOMEPRAZOL X 10 TAB DPT;25.76;NO;14
8906130231159;NIFEDIPINA 30 MG  CAJA X 100 TAB X 10 BLIST BRIXMEDIC;209.34;NO;45
8904269002336;NIFEDIPINA 30 MG CAJ X 100 TAB X 10 BLIS CRUZ VERDE;517.72;NO;24
7598650000523;NIFEDIPINA 30MG X 10  TAB JL;95.42;NO;29
731946648680;NIFEDIPINA L.P 30 MG  X 30 TAB ARTE MEDICO;96.14;NO;1229
731946648505;NIMESULI 100MG+PARACET 500MG CAJ X 10TAB ARTE MEDICO;23.58;NO;32
7592349722451;NIPE SOL/ORAL 100MG/0.25MG X 30ML;91.65;NO;9
7592349551860;NIPE JARABE X 120 ML;119.03;NO;9
7703038066729;NITROFURANTOINA 100MG CAJA X 300 TAB X 30 BLIST LAPROFF;1691.63;NO;15
8902382730013;NIZOX NITAZOXANIDZ 500MG CAJA X 6TAB;272.97;NO;25
7501384506865;NOVALI (LERCANIDIPINO) 10MG X 30 TAB;265.21;NO;7
7703689087821;OCEIRA (LEVON+ETINILES)  X 21 TAB BLIST;25.76;NO;2687
791466993516;OLMESARTAN 20 MG (OLMEPLUS) X10 TAB DPT;48.51;NO;40
7598127001640;OLMESARTAN MEDOXOMIL 20MG X 30 TABL BLUE MEDICAL;161.08;NO;25
7590027000174;OMEPRAZOL 20MG CAJA X 28 CAPS SPEFAR;156.46;NO;360
8906130230084;OMEPRAZOL 20MG CAJA X 100 TAB  10 BLIST BRIXMEDIC;126.25;NO;11
8904159415178;ONDASETRON 8MG CAJA X 10 TAB ADN MEDICAL;78.0;NO;82
7800061001953;ONDASETRON 8MG/4ML I,V X 1 AMP BIOSANO;37.01;NO;267
7591651722302;ORALZINC SALES DE REHI CAJA X 1 SOBRE;158.11;NO;33
7598852001649;OXITOCINA 10UI/ML I,M - I,V CAJA X 5 AMP UNIPHARMA;241.62;NO;4
7598852001403;OXITOCINA 5IU/ML I,M-I,V CAJA X 10 AMP UNIPHARMA;204.62;NO;20
8906130231913;PACLITAXEL 100MG/16,7 ML INFUS IV X 1AMP;2198.21;NO;1
8906130231906;PACLITAXEL 300MG/50ML INFUS IV X 1 AMP;2766.35;NO;1
7703712033641;PAMOATO D PIRANTEL 250MG CAJA X 60 TAB X 6 BLIST COASPHARMA;685.33;NO;2
8904210707181;PANTOBIO PLUS PANTOPRAZOL 40 MG CAJA X 30 TAB BIO-MERCY;82.72;NO;19
8906069872591;PANTOPRAZOL 40 MG X 10 TABL KMPLUS;29.39;NO;141
8906130231173;PANTOPRAZOL 40MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;231.1;NO;9
7501033959967;PEDIALYTE CEREZA ACTIVE 500ML ABBOTT;142.58;NO;207
8906130231890;PEMETREXED USP 500MG POLVO I,V X 1 AMP;3987.53;NO;1
652931974297;PENICILINA 6,3,3 I,M X 1 AMP EL MORRO;17.05;NO;171
6921875010779;PENICILINA BENZATINICA 2,400 UI I,M 1 AMP KM;30.48;NO;12
7596347805420;PENICILINA G 1000 IM/IV  X 1 AMPOLLA DPT;6.89;NO;44
7596347805536;PENICILINA G 2.400 X 1 AMPOLLA DPT;18.5;NO;25
8906130231296;PENTOXIFILINA 400MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;976.29;NO;7
7410000703956;PEPSADEL [BISMUTOL ] SUSPENSION 120 ML DISKAM;188.29;NO;31
7410000705080;PEPSADEL CAJA X 12 TABLETAS MASTICABLES DISKAM;188.29;NO;79
7593090000348;PERLAVIS HOMME BAO INTIMO 200ML FC PHARMA;224.93;NO;6
S/C000841;FITOMENADIONA 1MG/0,5ML X 1 AMP AMERICAN REMEDIES;14.15;NO;4
7598852000642;PLAN B (LEVONORGESTREL) 0,75MG X 2TAB UNIPHARMA;44.99;NO;655
7750215021415;PLATSIDERM CREMA SULFADIAZINA DE PLATA 1% + LIDOCAINA 0,6% X 50G PORTUGAL;234.37;NO;7
7703153003586;POLIVITAMINAS Y MINERALES FUNDA X 100 CAPS X 10 BLIST COLMED;585.41;NO;20
7596526000479;POTI TOBI VITAMINS KIDS X 60 GOMITAS;233.64;NO;36
8906112610392;PRACIPRO (CIPROFLOXACINA) 500MG ADN;15.6;NO;97
7598176000175;PREDNISOLONA 5MG CAJA X 30 TAB ANGELUS;67.84;NO;6
7750215003770;PREDNISONA 5MG CAJA X 100 TAB X 10 BLIST PORTUGAL;191.2;NO;16
S/C000858;PREGABALINA 150MG CAJA X 10 TAB KMPLUS;87.8;NO;23
S/C000860;PREGABALINA 75 MG CAJA  X  30 TAB MABINE;155.64;NO;31
7592349001549;PREVERAL JBE C/DEXTRO REFORMULADO 120ML;158.55;NO;24
7596526000370;PROBIOTAL MINERA+PROBIOT CAJA X 30 CAP;165.8;NO;160
8904179736055;PROGESTEL (PROGESTERONA) 200MG X 30 TAB ARTE MEDICO;278.27;NO;9
8906005118325;PROGESTERONA 100MG CAJA X 30 TAB EVERMED;285.16;NO;13
7592349723489;PROMEDINA JBE 120 ML;152.78;NO;18
7591243843101;PROPANOLOL 40 MG CAJA X 20 TAB BIOTECH;134.66;NO;11
8906082151352;PROPANOLOL 40MG CAJA X 10 TAB FARMAMED;13.06;NO;7
7502245840425;PROPOFOL 200MG/20ML AMP X 1 UNID VITALIS;267.38;NO;91
8906130231210;PROPRANOLOL 40 MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;232.55;NO;9
7598852001076;PROVUNI (MEDROXIPROGESTERO) 10MG X 28 TAB UNIPHARMA;268.83;NO;4
7598852001069;PROVUNI (MEDROXIPROGESTERONA) 5MG X 30 TAB  UNIPHARMA;179.95;NO;4
8904330300422;QUETIAPINA 100 MG CAJA X 100 TAB X 10 BLIST CRUZ VERDE;271.01;NO;4
7595368004195;LETALOP QUETIAPINA 25MG CAJA X 30 COMP SNC PHARMA;211.47;NO;2
7707236127305;RANITIDINA 50MG/2ML AMPOLLA CAJA X 10 AMP VITALIS;92.51;NO;77
S/C000881;RECOLECTOR DE HECES PAQUETE X 50 UNDS;285.52;NO;1
7501384549954;REMICITAL (CITALOPRAM) 20 MG X 15 TAB ARTE MEDICO;83.08;NO;10
7707019420753;RESFRYGRIP PLUS CAJA X 100 CAPS BLISTER;725.6;NO;11
7591243845105;RINOT CAJA X 12 CAPS BIOTECH;124.84;NO;20
8908020242535;RISPERIDONA 1MG X 20 TABLETAS FARMAMED;62.04;NO;32
8904210707372;ROSUVASTATIN 40MG X 30 TAB BIO-MERCY;170.29;NO;37
8906130231449;ROSUVASTATINA 10 MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;294.96;NO;10
7596139000033;SABILA JARABE SOMA 120 ML (CHEMYCALS);133.87;NO;14
8901117247888;SALBUMED SALBUTAMOL 100MCG INH X 200 DOS;107.75;NO;1451
8470007971832;SALBUTAMOL ALDO-UNION SUSP PARA 200 DOSIS;165.44;NO;2
8906130231807;SALES DE REHIDRATACION SOBRE X 20,5 G BRIXMEDIC;11.61;NO;574
7592616471013;SECNIDAZOL 500MG CAJA X 4 TAB KIMICEG;77.01;NO;17
8904324102650;SERTRALINA 50MG CAJA X 1O TAB ZUZU;46.8;NO;2
7593090000010;SINUTIL DIA CAJA X 10 CAPS FC PHARMA;186.8;NO;18
7593090000713;SINUTIL DIA Y NOCHE CAJA X 9 CAP 6D 3N FC PHARMA;164.28;NO;13
791466994957;GLYCEMPLUS SITAG/METF 50/500MG X 30 TAB DPT;333.78;NO;10
788070698715;SITINA 50MG  SITAGLIPTINA X 30 COMP SNC PHARMA;562.12;NO;16
7598650000776;SOLUCION  GLUCOFISIOLOGICA 500ML JL;44.26;NO;28
793869810544;SUCRADEL SUCRALFATO SOBRE  6GR CAJA X 10 SOBRE DISKAM;181.04;NO;6
7598852000710;SUCRALUNI 1 G CAJA X 10 TAB UNIPHARMA;90.34;NO;17
7597767000013;SUEROLITO COCO 400 ML;90.65;NO;126
7597767000020;SUEROLITO FRESA 400 ML;90.65;NO;97
7597767000341;SUEROLITO MANZANA 400 ML;90.65;NO;115
7597767000037;SUEROLITO UVA 400ML;90.65;NO;38
7592616480015;SULFADIAZINA DE PLATA 1% CREMA 30G KIMICEG;131.85;NO;21
7800061425407;SULFATO DE MAGNESIO 25% 5ML I,V/I,M X 1AMP BIOSANO;71.83;NO;193
7702184010617;SULFATO FERROSO 200MG CAJA X 250 TAB X 25 BLIST ECAR;341.39;NO;18
7702184011775;SULFATO FERROSO 300MG CAJA X 300 TAB X 25 BLIST ECAR;387.83;NO;31
7590027001454;SULTAMICILINA 750MG CAJA X 6 COMP SPEFAR;231.34;NO;380
7598252000563;SULTAMICILINA SUSP 250MG/5ML X 100 ML DISTRILAB;281.9;NO;134
8906130231241;TADABRIX TADALAFILO 20 MG CAJA  X 4 TABS BRIXMEDIC;22.49;NO;242
7591243849622;TAMOA 250 MG CAJA X 6 COMP BIOTECH;155.66;NO;27
8906130231258;TAMSULOSINA 0,4MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;315.64;NO;12
8906112610521;TAMSULOSINA (TAMSUHEM) 0,4MG 10TAB ADN MEDICAL;22.86;NO;50
8904330300439;TAMSULOSINA 0,4MG CAJA X 100 TAB X 10 BLIST CRUZ VERDE;252.87;NO;10
7590027002918;TAMSULOSINA 0,4MG CAJA X 30 TAB spefar;135.99;NO;336
7592616576909;TAMSULOSINA CLORHIDR 0,4MG CAJA X 20 TAB KIMICEG;82.58;NO;40
8904178903960;TAMSULOSINA L.P 0.4 MG CAJA X 10 TAB ARTE MEDICO;28.3;NO;25
791466994933;DIUCOR 80 TELMISARTAN 80mg / CLORTALIDONA 12.5mg DPT;373.32;NO;11
8906130232088;TEMOZOLOMIDA 100MG  X 5 CAPSU BRIXMEDIC;4489.65;NO;1
8904187868632;TENSACLO OLMESARTAN 20MG  X 20TAB FONTI;81.27;NO;16
7592616584126;TERBINAFINA CREM 1% X 15 G KIMICEG;137.99;NO;73
7467922681657;TIGOFAR (LEVOTIROXINA) 200MG CAJA  X 100 TAB X 10 BLIST;335.59;NO;11
7467922681466;TIGOFAR (LEVOTIROXINA) 50MG CAJA  X 100 TAB X 10 BLIST;186.84;NO;7
7599028000152;TINTURA DE ARNICA 30ML LYA;48.25;NO;2
731946648611;TIOCOLCHI+IBUPROFE 4/400 MG CAJA X 10TAB ARTE MEDICO;88.89;NO;247
8906082151468;TIOCOLCHICOSIDO 4 MG  X 10 TAB FARMAMED;29.02;NO;150
8906122851488;TOBRAMICINA+DEXAMETASONA X 5 ML GOT OFTAL ARTE MEDICO 5 ML;58.41;NO;205
7759050000043;TONOPAN MIGRAA CAJA X 100 TAB X 10 BLIST PORTUGAL;741.2;NO;6
7896714257600;TORSILAX CAJA X 200 TAB X 20 BLIST NEO QUIMICA;816.3;NO;292
8904324101998;TORVASTEX (ATORVASTATINA) 40MG CAJA X 30 EDS PHARMA;80.18;NO;2
7703712035928;TRIMEBUTINA MALEATO 200MG CAJA X 330 TAB X 33 BLIST COASPHARMA;1693.19;NO;20
8906130230329;TRIMETO+SULFAMETO 160/800 MG CJ X 100TAB X 10 BLIST BRIXMEDIC;430.28;NO;10
7770108671077;TYPIREC ANTIGRIPAL DIA Y NOCHE  X 10 TAB ARTE MEDICO;156.37;NO;20
7750215015209;ULCEALIV ESOMEPRAZOL CAJA X 28  CAPS PORTUGAL;194.82;NO;38
7770108671121;ULTRA ANTIFLA 800+400MG  FRESA X 20COMP;245.62;NO;24
7770108670575;ULTRA ANTIFLAT 800+400MG MENTA X 20 COMP;245.62;NO;31
7598852000307;UNIXIME (CEFIXIME) 400MG X 10TAB UNIPHARMA;317.09;NO;17
7592349949872;VESTAX TAB 650 MG X 10;36.75;NO;30
7502226296722;VIDAMIL INFANTIL VIT A-C-D PED SUSP 15ML;97.59;NO;1
7707816989682;VITAFER-L DE 10 ML CAJA X 15 SACHET;337.04;NO;248
7707816985783;VITAFER-L FRASCO X 20ML;41.36;NO;6274
7593090000669;VITAMINA C 500 MG CAJA X 30 CAPS FC PHARMA;234.06;NO;31
6921875006017;VITAMINA C 500MG I.M/I.V CAJA X 10 AMP + 10 JERINGA FAHD;232.55;NO;26
8904278576835;VITAMINA C 500MG MASTIC CAJA X 100 TAB X 10 BLIST FAHD;259.04;NO;71
7703153024796;VITAMINA E 400U,I CAJ  X 100  CAPS X 10 BLIST COLMED;414.68;NO;78
7598852001250;YODUNI (SOLUCION YODADA AL 10%) X120 ML UNIPHARMA;58.05;NO;87
7591243856705;YONAL 15MG/5ML X 120 ML BIOTECH;119.04;NO;1413
7591243856729;YONALAT 15MG/3MG  5 ML X 120 ML BIOTECH;123.61;NO;709
7594003280048;NIOSILIN UNGUENTO X 20 G VARGAS;178.36;NO;13
7591651001476;GLIIPTIN-M 50MG-500MG x 10  COMP.  ZUOZ;119.83;NO;12
7591651722937;REFLUXYL SUSPENCION X 120ML;273.43;NO;71
7592349926194;ACIDO FOLICO 10MG COMP X20 GENERICO DE CALIDAD;45.15;NO;60
7592349001129;ATROVERAN 10mg TAB RECUBIERTAS X10;154.56;NO;36
730170649142;AMIODARONA 200MG X 10 TAB KMPLUS;62.76;NO;61
7592349001020;DIHIDROLIP COMP/REC 10 MG X 10;141.75;NO;61
7592349923872;SUPOSITORIOS DE GLICERINA 1.68G PED X 6;129.85;NO;73
7592616013039;AMLODIPINA 5MG X 30 TAB KIMICEG;105.58;NO;48
7598176000342;AMLODIPINO 5MG X 30 TAB ANGELUS;54.78;NO;50
7592349001044;LUMBAX TAB 400 MG X 10 VARGAS;69.3;NO;40
7592349723229;NOVACODIN JBE X 120 ML;137.2;NO;18
7703038050025;ACICLOVIR 200MG X 240 TAB x 30 BLIST LAPROF;930.94;NO;10
7592349429787;KETAZOL CREM X 15 G;111.11;NO;18
7592349001075;LUMBAX TAB 800 MG X 6 VARGAS;180.55;NO;26
7598176000441;ACIDO FOLICO 5MG X 60 TAB ANGELUS;54.68;NO;240
793869810438;ANTIAC ALUM+MAGN+SIMETICONA X 10 TAB DISKAM;150.2;NO;36
7592782000741;LEVOFERIN 30MG/5ML 90ML VINCENTI;165.92;NO;92
89060698725911;LEVOCETIRIZINA 5MG X 10 TAB KMPLUS;30.11;NO;43
7598176000038;LEVOFLOXACINA 500MG X 10 TAB ANGELUS;62.04;NO;46
8906005117588;LEVOFLOXACINA 500MG X 10 TAB FARMAMED;21.77;NO;68
5060560910732;TRIDERMARON BETAME+CLOTRI+GENTAMI  CREMA 15G UNIPHARMA;103.4;NO;14
730170649173;BETAHISTINA 16MG X 10 TAB KMPLUS;96.14;NO;103
730170648947;BETAHISTINA 8MG X 10 TAB KMPLUS;52.24;NO;21
