barcode;product;price;due_data;stock
7460840417391;CLINUS 100/400MG X7O.VAG.;502.77;2026-10;171
7597830004818;CLIPS TITANIO ARI M-G X20;4544.63; 2027-03;1
745687143311;CLOBEDET CR.TOP. 15GR.;78.0;2025-02;1946
7591519007220;CLOBETASOL +MKCR.0,05 20G;248.61; 2025-12;327
7592616584102;CLOCIM 1% CREMA TOP.20GR.;110.68; 2025-08;194
7594001101970;CLODOXIN 10MG. X10CO;58.5;2025-11;937
7594001100577;CLODOXIN JBE. 120ML.;113.1;2027-03;515
7598431000070;CLOE 2-0,03MG. X21CO;300.63; 2024-12;56
7592803003997;CLOFEN 1,8MG. SUSP.120ML.;218.4; 2025-11;841
7592803001801;CLOFEN 1,8MG. SUSP.60ML.;171.6; 2026-02;1010
7592803000200;CLOFEN 15MG. GOTAS 15ML.;98.8; 2027-02;525
7592803004055;CLOFEN 50MG. X30CO;113.1; 2026-09;172
18904187829326;CLOMIFEM 50MG. X30TA;173.39; 2026-06;115
7598869000390;CLOMIFENO NIO50MG. X10TA;57.51;2025-08;9
7594000491102;CLONATRIL 0,5MG. X30CO;176.66;2026-08;374
7591619520599;CLONATRIL 1MG. X30CO;221.0;2025-08;279
7594000491621;CLONATRIL 2MG. X30CO;291.99;2026-08;385
7598578000360;CLONAZEPAM DAC2MG. X30TA;134.45; 2024-10;162
7598578000612;CLONEDAC BABY CR. 90GR.;117.26;2026-08;371
7598578000117;CLONEDAC CREMA 20GR.;105.53;2025-09;3035
7598578000506;CLONEDAC FEET CR.20GR.;87.95;2025-09;527
7591020003148;CLONIDINA GNCR0,150 X2A;111.89;2025-05;266
7591955000182;CLONIPRES 0,150MG. X20CO;234.0;2025-10;365
7591619000299;CLONIPRES 0,150MG.1ML.X3A;195.0;2028-02;393
7591020080750;CLONZEP 0,5MG. X30TA;166.26;2029-01;526
7591020080767;CLONZEP 2MG. X30TA;271.78; 2028-11;807
7598484000829;CLOP 5MG. JARABE 120ML.;76.7; 2026-09;280
7592637006287;CLOPID 75MG. X30TA;194.19;2025-08;518
7597758000619;CLOPIDOGREL AL75MG. X30TA;221.86; 2025-04;306
6972718560074;CLOPIDOGREL BM75MG.X30TA;62.4;2024-12;856
7592616576886;CLOPIDOGREL DP 75MG.X10TA;99.41; 2025-10;184
8906005117670;CLOPIDOGREL FM75MG.X20TA;15.6; 2024-12;308
7703763324019;CLOPIDOGREL LS75 X14TA;115.95; 2025-10;427
7592454889698;CLOPIDOGREL LS75MG.X30TA;184.68; 2026-01;326
8906082151536;CLOPIDOGREL PM75MG.X30TA;74.1; 2025-04;411
7590027002024;CLOPIDOGREL SP 75MG. X14;120.09;2025-11;191
7599112000013;CLOPTAN 75MG. X30TA;114.4; 2026-10;95
7591818116043;CLORACE 500MG/4MG X10TA;56.02; 2026-11;5326
7591818215265;CLORACE 500MG/4MG X20TA;107.89; 2026-10;2849
7591818716724;CLORACE 80-0,5 GOTAS 30ML;114.11; 2026-07;176
7591818716700;CLORACE JBE PED S/A 120M;132.78; 2027-10;1256
7598127001992;CLORFENIRAMINA 10MG. X10A;166.4;2026-09;75
7800061105101;CLORFENIRAMINA BIO10 100A;1129.44;2026-03;12
7598252000785;CLORFERAMINA DIS10MG.X3A;38.39;2025-12;65
7597134001001;CLORURO MAG. ABE30GR.X12S;1007.76;2025-09;1
7591616002951;CLORURO MAGN. BF 500ML;174.15;2026-09;230
7591616002944;CLORURO MAGN. BF3.33% 1L;233.05;2026-10;24
7592710002854;CLORURO MAGN.HP SOL.240ML;129.66; 2025-05;33
7592946168553;CLORURO MAGNESIO AI 240ML;249.69;2025-10;69
7597285000052;CLORURO S. IPS0,9% 500ML.;51.48;2026-07;24
7592637000308;CLORURO SOD.20% SO.INY100;176.38; 2025-11;377
8904278590688;CLOTRI-GENT-BECLO FAHD30G;88.2;2025-04;106
7592616584140;CLOTRI-NEO-DEXA DP CR20G;135.49; 2026-08;225
7703763300051;CLOTRI-NEO-DEXA LS CR20GR;206.0; 2026-01;2467
8904187829503;CLOTRIMAZ TIA100 X6TA.VAG;64.9;2025-07;360
8904250520764;CLOTRIMAZ TIA2% CR. 30GR.;106.47; 2026-08;384
8904187830677;CLOTRIMAZ TIA500 X1TA.VAG;52.73;2025-09;352
7591519000887;CLOTRIMAZOL +MK1% CR.20G.;138.83; 2025-06;206
7597758000657;CLOTRIMAZOL AL200MG X3OVU;90.48;2025-11;2600
7597758000664;CLOTRIMAZOL AL500MG X1OVU;104.2;2026-09;1056
7592616110011;CLOTRIMAZOL DP1% CR.20GR.;92.96; 2026-01;1631
7592616110028;CLOTRIMAZOL DP1% CR.50GR.;146.17; 2025-11;595
7592616584157;CLOTRIMAZOL DP10%CR.V.7GR;158.03; 2026-05;693
7591585277459;CLOTRIMAZOL GN1% CR.20GR.;124.61; 2026-09;191
7750215136249;CLOTRIMAZOL PORTU1% CR.20;88.95; 2027-10;578
7592432000459;CLOTRIMAZOL VP200MG.X3CBV;91.26;2026-04;48
8904097387148;CO AMOCICLAV 1000MG.14TA;293.92; 2025-04;60
7591020001076;CO-SULTRIN 80/400 X20TA;123.92; 2028-09;316
7591020001069;CO-SULTRIN SUSP. 100ML.;118.14; 2025-09;184
3582910027775;COAPROVEL 150/12,5 X14CO;490.51;2026-06;36
7592637000513;COBALEX 1000MCG/ML. X1A;150.66; 2025-07;13
7592637000520;COBALEX 1000MCG/ML. X3A;300.81; 2025-07;50
7592782001755;CODEBROMIL PLUS JBE.90ML;170.63;2025-11;1
7592194002265;CODERA ELAST. M KX;117.0;2033-01;67
7592194002272;CODERA ELAST. S KX;117.0;2030-12;50
7595863714247;CODERA L/XL ASK;138.65; 2030-01;36
7595863714230;CODERA S/M ASK;138.65; 2030-01;35
7592253000928;COENZYMA Q10 LONGE X60CA;299.0;2026-11;115
7591818716779;COFADOR 2% SOL.OFT. 5ML.;408.73;2026-04;75
7591818716786;COFADOR-T SOL. OF X5ML;352.2;2026-03;94
7591818000090;COFASURE 80MG. X30TA;248.46; 2026-11;611
7591818716885;COFATODEX SUS. OF 5ML;131.24;2025-03;244
813333013544;COJIN P.HEMORRO 45CM KX;520.0; 2034-01;59
7592710004339;COLA CABA-D.LEON WA X60CA;260.83; 2025-05;56
7592710000492;COLA CABALLO HP CAPS.X60;212.19; 2026-10;56
7592710003837;COLA CABALLO HP500 X30CA;155.6; 2025-08;21
7592946005889;COLA DE CABALLO AI X90CA;203.39;2025-09;23
7592430000215;COLA DE CABALLO NP X60CA;178.46;2025-09;17
854688003668;COLAD FRUT.BOSQ MAH 90GR;33.4;2025-01;32
854688003651;COLAD FRUT.TROP MAH 90GR;33.4; 2024-12;32
854688003644;COLAD MANZ.MEL.FRE MAH 90;33.4; 2024-12;15
854688003682;COLAD VERDU.FRUT MAH 90GR;33.4;2024-09;36
7597134000264;COLAGENO ABE450MG. X70CA;257.37;2025-12;75
7597189000042;COLAGENO HID.VIT E&C 30TA;344.15;2026-11;48
7592430000543;COLAGENO NP500MG. X60CA;361.4;2026-01;77
7592710002199;COLAGENO PLUS HP X60CA;259.34; 2027-02;21
7593089000052;COLAGENO VERA 500MG.X60CA;273.0; 2025-08;32
646824206039;COLAGENO+C NS450/10 X30CA;230.74; 2025-12;29
646824206060;COLAGENO+C NS450/10 X60CA;328.33; 2027-02;77
787790468554;COLAGENO+VIT C ET X60CA;316.08;2026-04;39
7592430000772;COLAGENO+VIT C NP500.60CA;345.28;2026-01;33
7592946169697;COLAGENO+VIT.C AI400.60CA;351.23;2025-11;21
714439705541;COLAGENO+VITC VAL X30CA;283.73;2027-08;60
7592710005299;COLAGENOL LIFE400MG.X60CA;288.0; 2026-08;69
7592806132076;COLAYTE PVO.69,57G. X4SOB;767.0;2025-11;108
813333015135;COLCHON ANTIESCARAS KX;2015.0;2034-01;34
7599112000327;COLEZE 10MG. X30TA;221.0; 2026-08;45
7591062010753;COLFENE 400MG/4MG. X10CO;144.13;2025-08;916
7591062900900;COLFENE 600/4 X15CO;238.72;2026-01;812
7509546660073;COLGATE CARBON MTA.140GR.;181.58;2025-02;109
7891024316160;COLGATE CD 360 MEDIO;116.97; 2034-01;61
7509546667744;COLGATE CD ENC.THER X2;262.7; 2034-01;18
7509546074122;COLGATE CD KIDS E.SVE.5A+;31.6; 2034-01;43
7591083011098;COLGATE CD MINIONS E.SVE.;99.04; 2034-01;39
7509546074313;COLGATE CD PRO.CUI.SVE.X4;138.66; 2034-01;40
7891024073070;COLGATE CD SLIM SUAVE;140.08; 2034-01;11
7891024064313;COLGATE CD SLIM SUAVE X2;261.29; 2034-01;14
7702010631191;COLGATE CD TRI.ACC.MED.;34.43; 2034-01;322
7702010631207;COLGATE CD TRI.ACC.MED.X2;65.09; 2034-01;87
7509546055152;COLGATE CD360 L.WHITE X2;222.14; 2034-01;15
7509546074405;COLGATE CD360 SEN.PRO X2;222.14; 2034-01;22
7509546072531;COLGATE CD360ADV.T12 S.X2;222.14; 2034-01;33
7891024030806;COLGATE EB KIDS MINI250;136.3;2025-09;47
7891024179420;COLGATE EB LUMIN WHI250;115.08;2025-10;66
7891024179925;COLGATE EB PERIOGARD250;149.98;2025-09;82
7891024136096;COLGATE EB PLAX ICE 250;96.21;2026-11;115
7891024033050;COLGATE EB PLAX ICE GL250;96.21;2025-11;105
7891024027028;COLGATE EB PLAX ICE IN250;96.21;2026-11;105
7891024025406;COLGATE EB PLAX ICE IN500;164.13;2026-10;62
7891024028704;COLGATE EB T12 A.SARRO250;115.08;2026-11;89
7891024027998;COLGATE EB T12 A.SARRO500;164.13;2025-09;40
7891024028834;COLGATE EB T12 C.MINT250;115.08;2026-10;33
7891024028018;COLGATE EB T12 C.MINT500;188.18;2026-10;70
7509546664774;COLGATE EB T12SPR.E.MIN60;94.8;2024-08;5
7891024183083;COLGATE HD TOTAL FL-MTA25;78.76;2025-10;237
7891024034095;COLGATE KIDS GEL FRESAN50;34.43; 2026-12;270
7509546066776;COLGATE KIDS MINIONS 75ML;140.08; 2034-01;56
7509546651019;COLGATE LUM.WHI C.ACTI75;133.47;2025-11;66
7509546054650;COLGATE LUMIN WHITE 75ML;133.47;2024-10;39
7501035911031;COLGATE MAX.PROT AC 100ML;64.14;2026-02;771
7891024134702;COLGATE MAX.PROT AC 90GR;29.24; 2026-12;1894
7591083018547;COLGATE PLAX GEL BUCAL100;78.29; 2026-02;276
7509546653402;COLGATE SE.PR.AL.INM 140G;179.22;2025-05;34
7509546653532;COLGATE T12 A.SARRO 75ML;105.18;2025-12;201
7501035911369;COLGATE T12 C.MINT 100ML.;116.97; 2025-10;128
7509546666990;COLGATE T12 EB ENC.REF500;188.18;2025-05;39
7509546665610;COLGATE T12 ENCIAS REF100;140.08;2025-01;13
7702010111501;COLGATE TRI.ACC. MTA 60ML;32.07;2026-02;1287
7509546000343;COLGATE TRI.ACC. MTA100ML;70.27;2026-01;411
7509546000350;COLGATE TRI.ACC. MTA150ML;104.7;2026-02;220
7509546000985;COLGATE TRI.ACC. MTA75ML;53.3;2026-01;477
7509546056098;COLGATE TRI.ACC. XB 75ML;57.07; 2025-11;120
7591243810028;COLGESIC 400MG/4MG. X15CO;221.0;2025-10;378
7702870070598;COLIK FORTE X5TA;143.0;2025-08;24
7591635000563;COLONIA RINTI 240ML.;92.44; 2026-02;25
7592710000508;COLONPLANT HP X60CA;330.06; 2026-03;9
7592710003851;COLONPLANT HP400MG. X30CA;226.33; 2026-05;35
7592806133080;COLPRIN 500MG. X20CO;83.2;2025-09;10
7592806137057;COLPRIN FORTE 650MG.X10CO;83.2;2025-08;60
7591020001052;COLVAL 4MG. X12CO;158.87;2026-04;71
7591020007818;COLVAL AMP. 2 CC. X 2;167.54; 2027-12;149
7591821210264;COLYPAN 200MG. X10TA;139.28; 2027-02;9657
781100195727;COLZAM 2MG. X30CO;202.94;2025-01;4
7598055000487;COMBAIR HFA 100/20 200D.;327.9; 2025-05;89
7591929323019;COMFORT C SOL. 15CC.;132.13;2026-07;22
8904091110162;COMPLEBREZ 100/6 PSI 150D;357.5;2024-11;16
7707355056784;COMPLEGEL 500MG. X30TA;1624.75;2025-02;95
7703153013059;COMPLEJO B VP 2ML. X3A;79.83; 2025-04;678
7591818000335;COMPLEJO B+LIDO CO3ML.X1A;80.41; 2025-02;94
813333014695;COMPRESA FRIO/CALOR X2 KX;338.0;2034-01;16
7592827001962;COMPRESA G.CALIENTE KERF;354.26; 2027-08;17
7592827001955;COMPRESA G.FRIO KERFUL;354.26; 2027-09;17
606110873017;COMPRESAS LAPARAT CM X5;96.69;2028-09;381
7750215029398;COMTREX 325/2/5 X10TA;102.12; 2025-06;100
7750215029633;COMTREX AG DIA/NOC X6S.;158.12; 2024-09;30
7861152102607;CONEXINE 50MG. X30CO;286.0; 2025-06;151
7596211001132;CONTORNO DE OJOS 15ML;143.34; 2026-01;4
733739031532;COQ10 60MG. X60CA;821.34; 2028-08;24
7591818000298;CORATAB 81MG. X30TA;127.09; 2025-10;197
7592601301707;CORBIS 2.5MG. X30CO;215.81; 2026-04;169
5949056500544;COREFLUX 250ULS. X50CA.BL;2767.05;2026-03;64
5949056500100;COREFLUX 600ULS/2ML. X10A;2767.05;2025-09;136
7591619000923;CORENTEL 1,25MG. X10CO;78.0;2026-07;201
7591619520261;CORENTEL 1,25MG. X30CO;188.5;2026-09;1257
7591619520308;CORENTEL 10MG. X30CO;331.5;2027-01;112
7591619000930;CORENTEL 2,5MG. X10CO;80.6;2026-07;54
7591619520278;CORENTEL 2,5MG. X30CO;198.9;2027-01;477
7591619520285;CORENTEL 5MG. X10CO;126.1;2026-09;67
7591619520292;CORENTEL 5MG. X30CO;273.0;2026-08;236
7591619000954;CORENTEL H 10/6,25 X10CO;184.6;2026-01;28
7591619520322;CORENTEL H 10/6,25 X30CO;338.0;2026-09;119
7591619000947;CORENTEL H 5/6,25 X10CO;158.6;2026-03;49
7591619520315;CORENTEL H 5/6,25 X30CO;351.0;2027-02;111
7591619000657;COROPRES 32MG. X10CO;208.0;2026-09;175
7591619517896;COROPRES 8MG. X10CO;97.5;2027-01;177
7591619520339;COROPRES 8MG. X30CO;273.0;2027-01;443
7591619000886;COROPRES H 16/12,5 X10CO;227.5;2026-05;67
7591619520360;COROPRES H 16/12,5 X30CO;444.6;2027-01;358
7591619000879;COROPRES H 8/12,5 X10CO;136.5;2026-03;103
7591619520353;COROPRES H 8/12,5 X30CO;318.5;2027-01;227
813333014558;CORREA AJUS.P/ROTULA KX;214.5;2033-01;42
7592432000442;CORTIX 200MG. X3CABLVA;101.4;2026-04;62
7591196006356;CORTYNASE SUSP.NAS.80D;211.37;2026-02;1465
7591196004604;CORTYNASE SUSP.NASAL 140D.;377.25;2025-09;1795
7750778000360;COSOMIDOL 2-0,5%SO.OF.5ML;312.0;2026-07;44
7591585265647;COVENTROL 12,5MG. X10CO;113.82; 2026-01;93
7591585365644;COVENTROL 12,5MG. X30CO;337.88; 2025-06;408
7591585265654;COVENTROL 25MG. X30CO;425.62;2025-06;141
7591585365637;COVENTROL 6,25MG. X10CO;105.95; 2025-11;398
7591585265630;COVENTROL 6,25MG. X30CO;256.66; 2025-09;878
7595481000098;CR A.PAÑALITIS BIOS200CC.;268.83;2026-11;20
7591635000198;CR REPE.AVISPA100GR.TARRO;81.59; 2025-11;261
617748376252;CR.TRANSD CLOR.MAGN 118ML;351.0; 2026-09;32
7592710000072;CRANBERRY HP500MG. X60CA;282.91; 2027-02;6
617748376283;CRANBERRY+VIT C X30CA VAL;266.18;2027-09;146
7596548000624;CRE PAÑALITIS DERNI 50ML,;66.81;2025-11;8
733739108067;CREATINA NW 750MG. X120CA;926.8; 2026-10;41
7595751001381;CREM ENCIA NIÑA 100GR.;26.41; 2026-06;21
7595751001374;CREM ENCIA NIÑO 100GR.;26.41; 2026-08;39
7593723001025;CREM PEIN HD SABILA 240CC;54.04; 2027-01;33
7593723000868;CREM PEIN ÓLEO ARGAN240CC;72.38; 2027-01;38
7591248470104;CREM PEINAR MIMADITO200ML;103.32; 2026-01;64
7592368003463;CREMA AZAHARES FS 30GRX12;742.56; 2026-08;7
112255006178;CREMA BLANQ. W1 30GR.;214.8;2025-11;43
7596211000203;CREMA COR ANT-CEL ZO400ML;251.73; 2026-10;4
7591885000986;CREMA CORP DM SENIORS 220;190.84; 2026-01;2
787790472551;CREMA CORP.ET RELAJ.118ML;235.89; 2027-11;21
7591885000580;CREMA DER.PROT BIO SATI60;263.12; 2026-11;10
7598084000755;CREMA DESPIG.A/M DERNI50;69.19;2026-02;46
7591248621209;CREMA LIQ MIMADITO 200ML;99.84; 2025-11;54
710497525886;CREMA REL.ALLDOVA 90TAR;169.0;2027-01;120
7591821210332;CRISOMET 50-500 X10TA;286.0; 2025-11;44
7591821210349;CRISOMET 50-850 X10TA;300.3; 2025-11;365
7591821210523;CRISOMET 50-850 X30TA;826.8; 2025-11;113
7591196000149;CROMOFTAL 4% SOL.OFT.10ML;114.61;2026-06;100
7703763704118;CROMOLOX 4% 40MG SOL.O5ML;119.81; 2024-10;48
7593090001789;CUMIFEM 500MG. X3CA.VAG.;131.56;2025-06;106
7592710000010;CURCUMA HP500MG. X60CA;282.91; 2026-11;7
6223003734091;CURE AID CLEAR CURITA X20;70.82; 2028-03;1
6223003734060;CURE AID WASHPRO CURITA20;80.85; 2027-04;25
7597297000309;CURITAS IMP.KIDSX20 ZUVIS;47.52;2027-07;186
7591619000671;CURPINOL 12,5MG. X10CO;124.8;2025-09;210
7591955558232;CURPINOL 12,5MG. X30CO;283.4;2026-05;645
7591619000688;CURPINOL 25MG. X10CO;156.0;2025-06;342
7591955558225;CURPINOL 25MG. X30CO;344.5;2026-02;440
7591619000893;CURPINOL 6,25MG. X10CO;110.5;2026-09;251
7591955558218;CURPINOL 6,25MG. X30CO;260.0;2026-09;1692
7592432005508;CUTICLIN 10MG. X30CA;579.5;2026-06;110
7592432005515;CUTICLIN 20MG. X30CA;751.37;2026-06;116
7501124181345;CYCLOFEM 25MG-5MG. JP X1A;259.05;2028-01;485
7592803001603;CYNT 20MG. X20CO;130.0; 2026-11;179
7592803001610;CYNT 40MG. X10CO;130.0; 2026-10;191
7592601200482;CYPRAL 750MG. X6TA;140.71;2027-09;1330
75971342;CYTRIAX 1GR.IV-IM. X1;67.28; 2025-03;55
7598176000595;DABIGATRAN ANG110MG.X10CA;354.9; 2025-07;42
7598176000601;DABIGATRAN ANG75MG.X10CA;245.7; 2025-07;57
8904187843707;DABIGATRAN VC75MG. X10TA;301.85; 2026-03;95
7598578000278;DAC-LAX PPSO 120GR.;117.26;2026-05;613
7791848265043;DACTEN 16MG. X30CO;286.85;2025-07;217
7791848265029;DACTEN 8MG. X30CO;193.48;2025-07;244
7599112000174;DAGLITAN 5MG/500MG. X30TA;468.0;2026-10;114
7592454138857;DAKSOL 500MG. X4TA;89.45; 2026-11;208
7592803004109;DALCITRIN 2% UNG. 15GR.;195.0; 2025-05;143
7591243810868;DALPAS 10MG. X30TA;201.5; 2026-01;627
7591243810905;DALPAS 5MG. X30TA;188.5; 2026-01;195
7591619000862;DALTAZEN 60MG. X10CO;221.0;2027-05;81
7594000490303;DALTAZEN 60MG. X20CO;396.5;2027-09;342
8904250520917;DANI 2MG/35MCG. X21TA;223.59;2026-06;45
7591620531461;DANI CHIPS EST. 10UNX20GR;62.83;2024-11;93
7599112000228;DAPAXIT 10MG. X30TA;468.0;2025-08;77
7593090002311;DARLIDE 1000UI X30CA.BLA;176.41;2025-10;643
7593090001680;DARLIDE 1000UI X60CA.BLA;316.94;2025-09;204
7592432900315;DAYFLU D/N 500-10-2 X15CB;202.8;2024-10;114
7592432901411;DAYFLU D/N 500-10-2 X6CB;101.4;2024-10;156
7592432900292;DAYFLU DIA 500-10-2 X10CB;152.1;2025-05;61
7592432901398;DAYFLU DIA 500-10-2 X5CA;98.85;2024-10;82
7592432900308;DAYFLU NOC 500-2 X10CABL;152.1;2025-05;31
7591585117670;DAYZOL 400MG-4MG. X30CO;356.11; 2025-08;265
7591585117632;DAYZOL 600MG-4MG. X20CO;315.84; 2024-09;405
7592806133110;DECOBEL 0,5MG. X30TA;124.8;2025-10;1129
7592806136036;DECOBEL 4MG. X10CO;136.5;2025-11;650
7592806112047;DECOBEL 8MG. 2ML. X1VIAL;128.7;2026-04;10034
7598252000204;DEFALOX 400MG. X10TA;230.17;2025-07;206
7591519008203;DEFLAZACORT +MK 30MG. X30;681.27; 2026-09;220
7591519008197;DEFLAZACORT +MK 6MG. X10;229.83; 2026-11;1168
7591519000306;DEFLAZACORT +MK30MG.X10TA;295.95; 2026-11;420
8470006794883;DEFLAZACORT NOR6MG. X20CO;359.61; 2025-07;80
7592710000515;DELGAPLANT HP CAPS. X60;330.06; 2026-01;18
7591309002756;DENCOFEN 1,16% GEL 40GR.;108.01; 2027-02;669
7591309002381;DENCORUB ICE AR ROLL 80GR;92.44;2027-01;90
7591616002050;DENT-OL ENJ.BUCAL BF250ML;97.32;2025-08;60
7591619517605;DENUAL 150MG. X1CO;227.5;2026-07;604
3760095253312;DEPIWHITE ACTIVEGEL 40ML.;1209.0; 2025-04;8
3760095250441;DEPIWHITE ADV.CR.AM 40ML;975.0; 2025-07;1
196852644438;DEPOFEM 150MG. X1VIAL;236.26;2026-02;32
7591585215901;DERAIN 15% CR.TOP. 15GR.;486.63; 2026-10;242
7591585115935;DERAIN 15% GASAS TOP. X10;772.92; 2028-01;398
7703281008439;DERMACORTINE EMU.0,1% 60ML.;500.5;2026-08;46
7703281008422;DERMACORTINE LOC.0,1% 30CC.;390.0;2025-05;141
7592025101402;DERMALACT L.LIMP. 140CC.;227.5;2027-10;477
7591243811643;DERMAPIL 0,1%CREMA 15GR.;149.5; 2025-08;187
7591619519036;DERMAZOL 0,05% CR.30GR.;383.5;2027-09;1140
7591619519043;DERMAZOL 0,05% UNG.30GR.;431.6;2027-10;584
766989000201;DERMISA ACEITE CORP.125;453.02;2026-06;6
766989000041;DERMISA CR. P.ESTRIAS114G;260.49; 2025-12;11
766989000058;DERMISA CR.CORP.VIT-E 114;260.49; 2026-01;60
766989000164;DERMISA JABON BRI BAR85G.;179.32;2027-08;24
766989000362;DERMISA JABON CHARBOAL85;179.32;2027-04;70
766989000331;DERMISA JABON HIDRA85G.;179.32; 2026-04;2
7592025101617;DERMISOL PS L.HIDR. 140CC;209.3;2026-10;34
7591619000985;DERMOSUPRIL 0,1%CR. 15GR.;286.0;2029-02;276
7591619520865;DERMOSUPRIL CR. 0,05% 15GR.;260.0;2027-10;169
7896269903021;DERMOVATE 0,05% CR. 30GR.;526.5;2024-12;81
7590005183325;DERMOX BABY CR.PAÑAL.100;137.25; 2025-10;33
7590005183394;DERMOX BABY CR.PAÑAL50TUB;73.1; 2025-10;23
7590005183189;DERMOX CR.CORP.GLICER200;83.01; 2025-11;48
7590005183066;DERMOX LO.COR MILK.N200ML;83.01; 2025-10;27
7590005183202;DERMOX LO.CORP MILK.N.350;110.36; 2026-01;5
7592432901466;DEROVIT 1000UI X15CA;86.01;2025-06;115
7750215026250;DESAZONA 4MG. X100TA;614.6; 2026-09;131
7596139004192;DESENGRASANTE SOMA 650ML;77.38; 2025-03;7
745687143243;DESLADET 5MG. X30TA;83.2; 2025-01;281
7592454891318;DESLER 0,5MG. JBE.60ML.;109.71; 2026-01;590
7592454891325;DESLER 5MG. X10TA;98.1; 2026-01;471
7592454891233;DESLER M 1,25-4 GRAN.10SO;159.52; 2026-02;706
7592454891240;DESLER M 2,5MG-5MG X10TM;196.33; 2025-11;415
7592454889278;DESLER M 2,5MG-5MG X30TM;414.43; 2026-01;1392
7592454891257;DESLER M 5MG/10MG. X10TA;268.29; 2026-02;2357
7592454002769;DESLER M 5MG/10MG. X30TA;728.17; 2026-02;1206
7592454002776;DESLER M SOB.PED1.25-4X30;327.29; 2026-02;178
7591519000931;DESLOR/MONTE +MK5/10 30TA;556.57; 2026-06;424
7591196004161;DESLORAT 0,5MG. JBE.60ML.;103.9; 2025-11;2299
7591196002969;DESLORAT 5MG. X10TA;73.87; 2025-12;2685
7591196002976;DESLORAT 5MG. X20TA;127.8; 2025-09;1675
7591519008210;DESLORATADINA +MK5MG. X10;66.33;2026-10;1366
5634340;DESLORATADINA AZE0,5 180;160.55; 2024-09;87
7594000851500;DESLORATADINA BQ JBE.60ML;69.88;2026-10;389
7592616579016;DESLORATADINA DP JBE60CC.;95.03; 2025-11;765
7592616576558;DESLORATADINA DP5MG.X10TA;64.68; 2025-10;735
7598307000388;DESLORATADINA GDG5MG.14TA;34.84;2025-03;216
7591585177445;DESLORATADINA GN S.ORAL60;97.92; 2025-10;379
7598008000328;DESLORATADINA LAND5 X100;226.4; 2025-12;13
7703763393053;DESLORATADINA LS2,5 60ML;110.98; 2025-07;640
7592454001311;DESLORATADINA LS5 X10TA;69.82; 2026-02;1075
7592601000143;DESLORATADINA MY JBE.60ML;203.8;2025-06;180
7592601000099;DESLORATADINA MY SOL.60ML;196.11;2025-07;171
7592601000280;DESLORATADINA MY5MG.X10TA;49.63;2025-11;1546
7590027002253;DESLORATADINA SP 5MG. X10;110.72;2024-08;61
7598055001392;DESOLON 0,15/0,03 X21TA;244.18; 2025-08;118
7598008001745;DESONIDA LAND0.1% CR.15G.;131.63;2025-10;12
7707355050232;DESONIDA MY 0.05% CR.15GR;186.6;2025-04;87
7707355050249;DESONIDA MY 0.1% CR.15GR;246.47;2025-04;68
7598252000211;DETFORGLIN 500/50 X30TA;326.48;2024-10;17
7468999188964;DEX-LITOS ORAL CEREZA 500;126.31; 2027-03;56
7468999189183;DEX-LITOS ORAL COCO 500ML;126.31;2026-11;12
7468999188940;DEX-LITOS ORAL FRES 500ML;126.31; 2027-02;12
7468999192565;DEX-LITOS ORAL MANZ 500ML;126.31; 2025-04;46
7468999189411;DEX-LITOS ORAL PIÑA 500ML;126.31; 2027-03;68
7468999188957;DEX-LITOS ORAL UVA 500ML;126.31; 2027-04;58
7592637000414;DEXACORT 4MG. IM/IV X25A;2512.09; 2026-07;17
7468999192305;DEXAMETA ALFA8MG.X100 2ML;2276.85; 2025-05;7
8904159423456;DEXAMETASONA ADN8MG. X10A;159.93; 2026-04;48
7597758001074;DEXAMETASONA AL8MG. X5A;142.09; 2026-01;117
7468999192299;DEXAMETASONA ALFA4 X100A;1694.76; 2025-12;6
7598127001084;DEXAMETASONA BM8/2ML.X10A;99.84;2024-09;861
17598252000027;DEXAMETASONA DIS8MG.X10A;140.11;2025-03;158
7750215026502;DEXAMETASONA PORT4MG X100;526.6; 2026-07;112
7501384547349;DEXAMETASONA PSI8/2ML.X1A;54.64; 2025-06;254
7707236121884;DEXAMETASONA VITA4 X10A;75.3; 2025-11;92
8936098964882;DEXAMOXI 25-5 SOL.OFT.5ML;199.98;2024-12;17
7795345121970;DEXOPRAL 30MG. X30CA;964.44; 2025-04;37
7795345121987;DEXOPRAL 60MG. X30CA;1350.51; 2024-09;22
7594001101680;DEXTAMIN 0,5MG. SOL.60ML.;94.9;2025-09;62
7594001101956;DEXTAMIN 5MG. X10TA;61.1;2025-11;327
7594001100331;DEXTONIL 15MG. JBE 120ML.;131.3;2026-02;258
7591196002624;DEXTRAN 70 SOL.OFT. 15ML.;193.36;2025-10;663
7592637005082;DEXTRO SAL0.30% N28 500ML;117.49; 2025-11;409
7592637005099;DEXTRO SAL0.45% N29 500;121.44; 2026-01;418
5663646;DEXTROMETORFA AZE2MG.200;196.37; 2025-10;136
7594000851463;DEXTROMETORFANO BQ15 120;85.32;2026-07;99
7592637000681;DEXTROSA 30% SOL.IV 500ML;273.01; 2026-07;25
7468999188476;DEXTROSA 50% ALFA 500ML.;102.14; 2026-12;105
7597767000105;DEXTROSA BC0,45%-5% 500ML;62.4;2025-10;510
