barcode;product;price;due_data;stock
7703281020257;AQUATOP LIMPIADOR LIQUIDO X 400ML MEDIHEALTH;864.29;2025-11-25;68
7591821904385;ARANDA 2,5MG/50MG CAP X 30 FARMA;433.44;2025-03-25;38
7591821210714;ARANDA 5MG/100MG CAP x 10 FARMA;201.24;2026-01-25;95
7591821904378;ARANDA 5MG/100MG CAP x 30 FARMA;541.8;2026-01-25;78
7592601100126;ARBIXIL 15MG-10MCG/5ML JBE X 120ML MEYER;272.94;2026-05-25;199
7592601100638;ARBIXIL 7.5MG-5MCG/5ML JBE PED X 120ML MEYER;248.01;2026-10-25;304
7592601100683;ARBIXIL SOL. GOTAS 15 ML MEYER;145.82;2026-05-25;118
7750215023792;ARCODEX (ETORICOXIB) 120 MG X 7 TAB REC PORTU;193.45;2025-07-25;73
7591020009157;ARCOVAL  60MG X 7 TAB REC. VALMORCA;128.69;2024-11-25;455
7591020009164;ARCOVAL  90MG X 7 TAB REC. VALMORCA;184.86;2024-09-25;421
7730512631098;ARGENZIL (SULFADIAZINA DE PLATA 1%) 500G AVPH;2389.71;2026-02-25;24
7593090000676;ARNICA FC FORTE GEL EN ROLL-ON 90GR FC PHARMA;86.52;2026-10-25;36
7593090000799;ARNICA FC FORTE GEL TARRO 250G;181.05;;145
7593090000201;ARNICA FC GEL CORPORAL ROLL-ON 90GR FC PHARMA;82.78;2026-10-25;43
7593090000775;ARNICA GEL TARRO 250G FCPHARMA;172.5;2026-08-25;108
7592806133066;ARTENOLOL 100 MG X 30 TAB RONAVA;141.9;2026-01-25;3
7591585213402;ARTRODAR  CAP 50MG X 30 LETI;484.86;2027-10-25;64
7591821210660;ARUDIL 10MG  TAB. REC. X 30 FARMA;487.62;;1
7591821210011;ARUDIL 15MG  TAB. REC. X 10 FARMA;224.46;2023-11-25;15
7591821210561;ARUDIL 15MG  TAB. REC. X 30 FARMA;646.28;2025-02-25;5
7591821210578;ARUDIL 20 MG TAB REC X 30 - LF FARMA;844.94;2025-11-25;19
7591821210028;ARUDIL 20MG  TAB. REC. X 10 FARMA;308.31;2025-11-25;23
7591585261236;ASAPROL 81MG X 100COMP LETI;337.59;2025-09-25;517
7591585561237;ASAPROL 81MG X 40 COMP LETI;133.71;2026-01-25;2670
7591585213358;ASARAP 10MG X 30 COMP REC LETI;312.13;2025-10-25;24
7591585313331;ASARAP 15MG X 10 COMP REC LETI;215.75;2025-10-25;37
7591585113337;ASARAP 15MG X 20 COMP REC LETI;461.12;2025-05-25;41
7591585213334;ASARAP 15MG X 30 COMP REC LETI;387.25;2025-10-25;24
7591585313348;ASARAP 20MG X 10 COMP REC LETI;293.55;2026-02-25;31
7591585113344;ASARAP 20MG X 20 COMP REC LETI;311.52;2025-09-25;1
7592601100140;ASCAFYL  X 10 TABS MEYER;95.68;2025-04-25;42
7592601100676;ASCAFYL PLUS X 10 TAB MEYER;109.34;2025-02-25;504
7592601301776;ASCAFYL SC 0,4MG - 80MG GOTAS X 15ML MEYER;142.62;2024-06-25;83
7591619000589;ASTEFOR 500 MG X 10 COMP REC ROWE;318.63;2025-05-25;93
7591519000986;ATAMEL 500MG X 20 TAB CALOX;114.13;2026-08-25;331
7591257000552;ATAMEL FORTE TAB 650MG X 10 TAB PFIZER;87.28;2026-02-25;2041
7591519000993;ATAMEL PLUS 500MG-32MG X 10 TAB;117.74;2025-08-25;155
7593090001529;ATAPEC 100 MG 30 TAB FC PHARMA;301.44;;42
7598981000469;ATENOLOL 100MG X 30 TAB JMW;32.86;2025-06-25;98
675696259966;ATENOLOL 50MG X 30 TAB BUKA;64.5;2026-04-25;551
7703763090358;ATENOLOL TAB 100MG X 30 LA SANTE;142.4;2025-09-25;315
7591818210512;ATORVACOF 20 mg TAB X 14 COFASA;108.71;2025-10-25;25
7591585173447;ATORVASTATINA  20MG X 10CR GENVEN;63.56;2025-11-25;3
8904306502270;ATORVASTATINA - PROVATOR 40mg TAB X100 PRISM;409.93;2025-12-25;11
7591519051551;ATORVASTATINA 20 MG X 30 TAB CALOX;163.51;2025-08-25;13
7750215028315;ATORVASTATINA 20MG X 100 TAB PORTUGAL;326.55;;29
7591020080453;ATORVASTATINA 20MG X 20 TAB REC GENCER;150.68;2025-03-25;157
7597758000732;ATORVASTATINA 20MG X 30 TAB ALESS PHARMACEUTI;74.86;2024-11-25;600
7598176000250;ATORVASTATINA 20MG X 30 TAB ANGELUS;111.55;2026-07-25;64
8908007037345;ATORVASTATINA 40MG X 10 TAB GEAGAR;64.5;2026-02-25;96
7598813000186;ATORVASTATINA 40MG X 10 TAB MM;32.26;2025-12-25;111
7591020008884;ATORVASTATINA 40MG X 20 GENCER;248.49;2027-02-25;127
7597758000749;ATORVASTATINA 40MG X 30 TAB ALESS PHARMACEUTI;96.5;2024-11-25;400
7598176000502;ATORVASTATINA 40MG X 30 TAB ANGELUS;105.25;2026-01-25;90
7598981002470;ATORVASTATINA 40MG X 30 TAB JMW;131.48;2026-05-25;444
7591585373458;ATORVASTATINA 40MG X 30CR GENVEN;309.34;2026-11-25;140
7592806123012;ATROBEL GOTAS FCO X 15 ML RONAVA;174.15;2025-07-25;46
7598677000131;ATROPINA 1% X 5ML SOLUCION OFTALMICA CLEOPHAR;67.7;;28
7592349001129;ATROVERAN 10 MG TABLETAS RECUBIERTAS VARGAS;159.51;;329
7592349722161;ATROVERAN 10mg/mL SOLUCIÓN GOTAS VARGAS;200.46;;56
7861028101352;AUGMENTIN 500MG/125MG TAB RECUB X  10 FARMA;810.11;2024-10-25;27
7758713058827;AUGMENTIN 875MG-125MG TAB RECUB  X 14 FARMA;1395.77;2025-02-25;29
7861028101291;AUGMENTIN ES600-42,9MG/5ML POL/SUS100ML FARMA;1034.57;2025-04-25;29
7592349001600;AUPREL 90MG COMP X 20 CAP VARGAS;563.47;2025-07-25;55
7591635000105;AVISPA CHAMPU 120 ML;93.09;;1
7591635000136;AVISPA CHAMPU 60 ML;67.17;;135
7591635000211;AVISPA REPELENTE AEROSOL 135 ML INTERCOS;157.61;;8
7591635000228;AVISPA REPELENTE AEROSOL 220 ML INTERCOS;176.72;2025-12-25;30
7591585114280;AXOKINE 400MG X 5 CR LETI;828.11;2025-02-25;16
7591196002464;AZACARD 81 MG X 30 TAB OFTALMI;112.1;2025-09-25;764
7591196002471;AZACARD 81 MG X 60 TAB OFTALMI;231.73;2024-10-25;244
8904306503154;AZATIOPRINA 50 MG (PRINAZ) X 100 TAB PRISM;819.85;2025-04-01;16
7591619520643;AZIMAKROL COMP 1GR X 2 ROEMMERS;245.1;2026-08-25;38
7591020007597;AZITROMICINA  500 MG X 5 COMP GENCER;143.2;2027-12-25;443
8904180213187;AZITROMICINA (ZITRON 200ML/5ML POLV SUSP JMW;84.24;2024-06-25;805
7598800000120;AZITROMICINA 200 mg/5 ml  USO PED. JD-PHARMA;1.87;2026-02-25;2647
7703712030152;AZITROMICINA 200 MG/5ML SUSP QUALITYMED;82.59;2025-02-25;302
7598176000182;AZITROMICINA 200MG 15ML ANGELUS;137.51;2024-12-25;69
7598176000052;AZITROMICINA 500 MG X 3 TAB ANGELUS;75.59;2025-02-25;89
8904306503505;AZITROMICINA 500MG (PROAZITH) X 3 TAB PRISM;65.52;2025-05-25;207
675696259973;AZITROMICINA 500MG X 5 TAB BUKA;99.33;2026-04-25;145
7750215017562;AZITROMICINA P/SUS 200MG/5MLX15ML PORTUGAL;171.23;2026-07-25;115
7750215014363;AZITROMICINA P/SUS 200MG/5MLX30ML PORTUGAL;284.86;2026-10-25;10
7597758000152;AZITROMICINA POLVO/SUS 200MG/5MLX22.5ML ALESS;116.65;2025-10-25;322
7591519002027;AZITROMICINA TAB 500MG X 3 CALOX;75.03;2026-05-25;1670
18906047595143;AZITROMICINA TAB 500MG X 30 TAB  JMW;528.25;2024-05-25;96
7591519000979;AZITROMICINA TAB 500MG X 5 TAB CALOX;96.38;2027-01-25;242
7597758000145;AZITROMICINA TAB 500MGX5 ALESS;94.97;2025-06-25;963
7591585279460;AZITROMICINA TAB 500MGX5 LETI;90.45;2027-09-25;594
7597758000909;AZONAX (AZTREONAM) 1G PVO SOL INY X1AMP ALESS;381.39;;56
7599028000602;AZUFRE 20 G LYA;35.9;2026-11-25;25
7591616001510;AZUFRE POLVO 20GR BIOFARCO;36.12;2026-03-25;94
7599028000299;AZUL DE METILENO 30 CC LYA;48.94;2026-10-25;89
7591616000360;AZUL DE METILENO 30CC BIOFARCO;49.01;2026-07-25;51
7591243803167;AZUTAN COLUTORIO BUCALM BIOTECH;158.99;2025-10-25;53
7591585217660;BABILINKID 100MG/0,42ML SOL GTS X 20ML LETI;145.27;2025-08-25;137
8904180213248;BACILLU CLAUSI(LACTOLIN PLU) 5ML X 10AMP JMW;351.99;2024-06-25;1242
732064572857;BACIPORIN + UNG DERMICO 14.17G BRIUTCARE;68.78;2025-08-25;99
732064572864;BACIPORIN CREMA 28.23G BRIUTCARE;81.93;2025-08-25;26
7591619505015;BACITRACINA 500UI UNG TOP X 15GRS KLINOS;180.6;2027-02-25;606
7592806141016;BACITRACINA 500UI UNG X 15GR. RONAVA;167.7;2026-07-25;848
7598252001010;BACITRACINA 500UI/G 20G UNGUENTO DISTRILAB;86.25;2026-06-25;83
7591020007825;BACTEVAL 250MG 50MG  X 24 CAP VALMOR;292.48;2025-11-25;140
7707355055923;BACTRIM F 160 MG/800 MG X 10 TAB MEYER;616.18;2026-08-25;28
7592806122015;BACTRON 40MG-200MG/5MG SUSP FC X 100ML RONAVA;193.5;2028-08-25;576
7592806133073;BACTRON 80 MG/400 MG X 20 TAB RONAVA;219.3;2028-10-25;412
7592806133530;BACTRON FORTE 160 MG/800 MG X 10 TAB RONAVA;245.1;2026-10-25;414
7596211000043;BALSAMO LABIAL ZOAH;101.27;2025-10-25;38
7591955000045;BARGONIL 2% UNG RECTAL X 10GRS  ROEMMERS;367.65;2027-07-25;144
7591955000052;BARGONIL 2% UNG RECTAL X 30GRS  ROEMMERS;709.49;2027-06-25;126
7593090002397;BARROCUTINA TEENS 120ML FC PHARMA;262.22;2026-04-25;30
7593090000577;BARROCUTINA TEENS TONICO 120ML FC PHARMA;259.55;2025-01-25;19
7596211001071;BB CREAM TONO CLARO ZOAH;190.65;2027-02-25;33
7596211001088;BB CREAM TONO MEDIO ZOAH;190.65;2025-11-25;104
7596211001095;BB CREAM TONO OSCURO ZOAH;190.65;2025-11-25;109
7594001101871;BEDEX 0.15% SOL. TOPICA BUCAL X 120ML PLUSAND;99.85;;68
7592601100218;BENDAMEN 100MG X 6 TAB MEYER;137.63;2028-09-25;1228
7592601100201;BENDAMEN 100MG/5ML SUSP X 30ML MEYER;179.06;2025-08-25;1394
7703712032002;BENZOATO DE BENCILO 30% LOCI TOP QUALITYMED;117.78;;80
7592601301561;BENZODIAZOL LIMON X 16 TABLETAS MEYER;111.29;2025-06-25;6
7592601301516;BENZODIAZOL MIEL LIMON X 16 TABLETAS MEYER;111.29;2026-08-25;626
7592601301509;BENZODIAZOL NARANJA X 16 TABLETAS MEYER;111.29;2025-05-25;786
7592601100874;BENZODIAZOL TUTTIFRUTTI X 16 TABLETAS MEYER;111.29;2026-07-25;625
7591243803600;BEPRODERM 0,05%-0,1% CREMA TUBO 15 G BIOTECH;148.03;2025-03-25;4
7591243803730;BEPROSPEN 7 MG/ML SUSP INY KIT 1 AMP 1ML+INY;301.54;2025-07-25;24
7592946168560;BERRO JBE 240ML ARCO IRIS;242.8;2025-07-25;29
7591243804140;BETADERM 0.05% CREMA 15GR BIOTECH;148.03;2025-09-25;129
7591243804164;BETADERM PLUS CREMA TUBO 15 GR BIOTECH;169.96;2026-01-25;266
21281083285;BETADEX PLUS (BETAMET+GENTAM+CLOTRIM) X 20GR;101.91;2025-06-25;324
7591821210820;BETADINE 7,5% JABON LIQ X 180ML FARMA;397.32;;1
7591243804331;BETAGEN 12MG/3ML SOLUC INY X 1AMP  BIOTECH;158.99;2025-09-25;155
7591243804287;BETAGEN 4MG X 1ML SOLUC INY  BIOTECH;100.88;;155
7703333007700;BETAGRANULOS CREMA TUBO X 60 G MEDIHEALTH;657.89;2026-03-25;8
8904306500870;BETAHISTINA - VERTIHIST 8MG X100 TAB PRISM;710.54;2026-07-25;24
8908007037352;BETAHISTINA 16 MG X 10 TAB GEAGAR;83.85;2026-02-25;29
7592454002400;BETAHISTINA 16MG TAB X 20  LA SANTE;204.61;2025-10-25;486
7750215023396;BETAMETASONA 0.05% CREMA 20GRS PORTUGAL;87.32;2027-09-25;117
7591020009331;BETAMETASONA 4 MG/ML AMP X 3 ML (12MG/3ML);280.78;2026-12-25;216
7591020003209;BETAMETASONA 4MG/1ML GENECR;118.4;2027-11-25;177
18906047595655;BETAMETHASONE VALERATE CREMA 0,05% 20 GR JMW;99.55;2025-02-25;180
7591619517834;BETARRETIN 0.025% GEL TUBO 30 GR MEDIHEALTH;367.65;;1
7591619517858;BETARRETIN 0.05% CREMA TUBO 30 GR MEDIHEALTH;393.45;2026-03-25;44
7591619517865;BETARRETIN H  0,05/5%  CREMA X 30 GR MEDIHEAL;432.15;2026-01-25;190
7599028000282;BETAYODIN 100 ML SOLUCION JABONOSA LYA;180.57;2026-11-25;19
7599028000275;BETAYODIN SOL 10% 100 ML (YODOPOVIDONA);168.67;2026-11-25;51
7592782000055;BEVINDAZOL 400MG 10ML VINCENTI;75.84;2025-07-25;29
7599028000619;BICARBONATO DE SODIO 20 G LYA;49.54;2026-12-25;720
7597758000978;BILOL 2.5MG X 10 TAB RECUB ALESS;44.66;2025-06-25;128
7597758000985;BILOL 5MG X 10 TAB RECUB ALESS;55.09;2025-06-25;181
7591519317695;BIOCOR 20MG X 10 TAB CALOX;116.02;2026-09-25;138
7591519000146;BIOCOR 20MG X 30 TAB CALOX;295.38;2026-09-25;240
7591519317664;BIOCOR 20MG/12.5MG HCT X 10 TAB CALOX;153.57;2025-11-25;149
7591519316254;BIOCOR 20MG/12.5MG HCT X 30 TAB CALOX;384.38;2025-11-25;48
7591519317701;BIOCOR 40MG X 10 TAB CALOX;207.64;2025-07-25;157
7591519000122;BIOCOR 40MG X 30 TAB CALOX;525.21;2024-12-25;356
7591519316261;BIOCOR 40MG/12.5MG HCT X 30 TAB CALOX;573.0;2024-12-25;240
7591519317671;BIOCOR AMLO 20 MG - 5 MG X 10 TAB CALOX;135.58;2025-10-25;11
7591519316247;BIOCOR AMLO 20 MG - 5 MG X 30 TAB CALOX;337.24;2025-10-25;20
7591519316230;BIOCOR AMLO 40 MG - 5 MG X 30 TAB CALOX;490.79;2025-09-25;238
7598455000490;BIODEX 0,30% TOBRA.+ 0,1%  DEXAMETA. BIOGLASS;80.92;;1
8904210707167;BIODIPINA 30MG X 30 TAB BIOMERCY;173.76;;1
7598455000506;BIOFTAL 0,30% 5 ML BIOGLASS;144.92;2026-03-25;15
8904210806204;BIOGAVALINA 75MG X 30 CAP BIOMERCY;159.82;2025-03-25;98
8904210806235;BIOGREL 75MG X 30 TAB BIOMERCY;133.08;2025-07-25;111
7598455000056;BIOLFEN SOL OFT. 0.1% X 10 ML BIOGLASS;168.91;2026-03-25;26
7598455000483;BIOPAT 0,20% 5 ML BIOGLASS;157.08;2026-03-25;7
7591585117137;BIOTALOL 1,25MG X 30 CR LETI;178.43;2026-02-25;151
7591585217141;BIOTALOL 10MG X 30 CR LETI;314.91;2025-11-25;113
7591585317179;BIOTALOL 2,5MG X 10 CR LETI;70.95;2025-11-25;255
7591585217172;BIOTALOL 2,5MG X 30 CR LETI;203.72;2025-11-25;1001
7591585517166;BIOTALOL 5MG X 10 CR LETI;75.48;2025-11-25;3
7591585217165;BIOTALOL 5MG X 30 CR LETI;214.74;2025-10-25;785
8904210707105;BIOTELMIC 40MG X 30 TAB BIOMERCY;65.09;2025-04-25;3
7598455000520;BIOTILOL 0,50% 10 ML BIOGLASS;71.93;2026-03-25;79
685239846898;BIOTINA COMPLEX 2100 MCG X 60 CAPS NATURISTI;335.67;2025-04-25;24
7598455000513;BIOXIDEX MOXIFLO 0,50 DEXAM 0,1  5ML BIOGLASS;196.75;2026-03-25;6
7592349723618;BIPROLIL 2,5 MG CR X 15 VARGAS;98.61;2024-06-25;137
7592349001563;BIPROLIL 2,5 MG CR X 30 VARGAS;147.37;2025-06-25;2
7730969307676;BIRGIT 100 mg x 10 COMP REC MEGALABS;158.67;;4
7730969307669;BIRGIT 100 mg x 30 COMP REC MEGALABS;464.4;;32
7730969307713;BIRGIT PLUS 50mg - 1000mg x 10 COMP MEGALABS;296.7;;13
7730969307690;BIRGIT PLUS 50MG - 500MG X 10 COMP MEGALABS;258.0;2024-10-25;19
7730969307683;BIRGIT PLUS 50MG - 500MG X 30 COMP MEGALABS;670.79;;3
7467922682364;BISIPROLOL (CORANPROL) 5 MG X 30 TAB JMW;234.78;;224
7750215021927;BISMUALIV 87,33MG/ 5ML X 150ML PORTUGAL;174.19;2026-12-25;192
7467922682609;BISOPROLOL (CORANPROL) 2.5 MG X 30 TAB JMW;183.1;2024-10-25;22
8904306500894;BISOPROLOL - CARDERAL 5MG X100 TAB PRISM;604.1;2024-10-25;7
7591519009132;BISOPROLOL 1,25MG X 30 TAB CALOX;133.38;2026-09-25;60
7598176000205;BISOPROLOL 10MG X 30TAB ANGELUS;83.57;;102
7597758000091;BISOPROLOL 2.5MG + HCT 6.25 MG X 15 ALESS;51.6;2024-06-25;38
7591585377173;BISOPROLOL 2.5MG X 20 TAB GENVEN;114.95;2025-11-25;163
7597758000114;BISOPROLOL 2.5MG X 30 TAB ALESS;83.08;2024-06-25;113
7591585377166;BISOPROLOL 5 MG X 20 TAB GENVEN;122.94;2025-11-25;13
7598981002487;BISOPROLOL 5 MG X 30 TAB JMW;183.13;2026-05-25;193
7597758000107;BISOPROLOL 5MG + HCT 6.25 MG X 15 ALESS;64.5;2024-06-25;32
7597758000121;BISOPROLOL 5MG X 30 TAB ALESS;99.74;2025-04-25;312
720524031143;BISOPROLOL FUMARATO 2.5MG X 30 LATTAN;86.69;2024-12-25;83
720524031150;BISOPROLOL FUMARATO 5MG X 30 TAB USP LATTAN;108.36;;34
7591243805420;BLOCAX PLUS 16MG/125MG X 30TAB BIOTECH;367.32;2025-11-25;33
7591585260055;BLOKIUM  COMP 100 MG X 30 LETI;311.33;2028-08-25;32
7591519000405;BLOKXA 10MG X 14 TAB MCK;157.88;2025-11-25;163
723592772611;BOLSA DE ORINA 2000ML CON VALVULA T;33.32;;5
7597467000535;BOLSA RECOLE/D ORINA 2000ML X1 UND  PLUSMEDIC;29.52;2026-04-25;323
7591821903326;BONAMES 150 mg TAB REC X 1 FARMA;200.05;2025-05-25;200
7703333007618;BONAVEN LOCIÓN LIMPIAD FCO. X 120 ML MEDIHEAL;670.79;2025-05-25;111
7591818213124;BONITROP 100 mg GRAGEAS X 20 COFASA;146.63;2026-04-25;2029
7591808525114;BOROCANFOR RELAX ANTI-ROCE 14G VITA;122.59;2028-06-25;9
7591821210615;BRASARTAN CTDN 80MG/12.5MG TAB X 10 FARMA;157.38;2026-11-25;382
7591821210592;BRASARTAN CTDN 80MG/12.5MG TAB X 30 FARMA;464.4;;32
733739100153;BREWERS YEAST 10 GRAIN, 650MG X 200 TAB NOW;380.34;2024-10-25;5
7591818213407;BREXIN 180MG/5ML JBE X 120ML COFASA;112.32;2026-06-25;143
7591818716755;BREXIN FORTE 650 mg x 10 TAB COFASA;112.33;2026-09-25;176
7591818000168;BREXIN PLUS x 10 TAB COFASA;218.32;;36
7841134017815;BRIMOTIN (BRIMODINA 0.2% TIMOLOL 0.5%) VITALP;211.49;2025-09-25;125
7591651896805;BRODILIN JBE PED X 120ML ZUOZ;166.87;;65
7592601301585;BROLAT 5 MG-30MG /5ML SOL. ORAL X 60 ML MEYER;185.6;2025-05-25;475
7592601301578;BROLAT 5 MG-30MG TABLETAS X 10  MEYER;137.37;2025-11-25;209
7594000490204;BROMAZEPAM 6 MG X 30 COMP  ROWE;283.8;;17
7594000850077;BROMECOR 4MG/5ML JBE X 120 ML BIOQUIMICA;68.54;;452
7594000850985;BROMEXINA JBE 4MG/5ML  X 120 ML BIOQUIMICA;84.66;;273
7598578000537;BROMHEXINA 4MG / 5ML JARABE DAC55;92.97;2025-02-25;557
7598981000612;BROMHEXINA JARABE PED 4MG/5ML X 60ML JMW;43.32;2025-12-25;143
6921875011400;BROMURO D/IPRATROPIO INH 20 MCG X 200 KMPLUS;465.39;2024-12-25;57
7598252101536;BROMURO DE IPATROPIO 20MCG/200 DOSIS P/INH;465.47;2025-03-25;23
8904180213088;BROMURO/IPRATROPIO INHAL (AEROPRAT)20MCG JMW;466.74;2024-05-25;258
7592454889629;BROXOLGRIP 80mg-0,5mg SOL GOT PED X 30mL OTC;117.12;;111
7592090000150;BRUCEN PANTALLA SOLAR CORPORAL  100GR BRUPHAR;459.02;;1
7596211000098;BRUMA FACIAL MISTI ZOAH;190.65;2025-11-25;112
7592454891356;BUCOXOLGAR 0,15-0,25% MIEL SOL TOPX120mL OTC;113.8;2025-02-25;96
7592454891363;BUCOXOLGAR 3-1mg FRUTOS RO TAB MAST X 10 OTC;63.47;2025-10-25;539
7592454891370;BUCOXOLGAR 3mg-1mg MENTA TAB MAST X 10 OTC;90.67;2025-08-25;124
7591196000668;BUDECORT 1MG/ML SUSP P/INHALAR X 15ML OFTALMI;322.56;2025-01-25;1104
7591196002112;BUDECORT INHALADOR 100 DOSIS OFTALMI;376.11;2025-11-25;258
7591196000644;BUDENAS 1MG/ML 100MCG/DOSIS SUSP ATOM. NASAL;234.47;2025-11-25;141
7591196006134;BUDENAS SUSPENSION NASAL 15 ML OFTALMI;142.21;2025-01-25;193
7598252101529;BUDESONIDA 200MCG / 200 DOSIS AER P/INH;390.93;2025-03-25;41
795853122237;BUDESONIDA 200MCG/ DOSIS AEROSOL BIUMAK;456.97;2025-08-25;20
8904180213095;BUDESONIDA INHALADOR (AEROSON) 100 MCG JMW;290.51;2024-05-25;286
7703763861002;BUMETIN RETARD 300 MG TAB X 20 PHARMETIQUE;306.27;2025-09-25;164
7592601000372;BUTAL 16 MG X 10 TABS MEYER;118.63;2025-04-25;113
7592601000389;BUTAL 16 MG X 20 TABS MEYER;257.44;2025-11-25;368
7594001101451;BUTILAMINA COMP X 20 TAB PLUSANDEX;176.73;;470
7598252101406;BUTILBROM DE HIOSC 10MG X 100 TAB DISTRILAB;930.47;2025-05-25;24
8904306502157;BUTILBROMURO HIOSCINA-BUTIDE10MGX100TAB PRISM;683.22;2025-12-25;54
7597134002190;CAL-MAG  X 70 CAP LA ABEJITA;234.8;;44
7591821101029;CALCIBON C/VIT D 315mg/200UI TAB X 30-M FARMA;312.18;2025-12-25;8
7591821102170;CALCIBON SUPRA TAB MAST X 30 FARMA;323.79;2026-02-25;28
7591821102071;CALCIBONNATAL FORTE TAB REC X 30 FARMA;348.3;2025-11-25;114
7591196003065;CALCITREX D3 950MG-200 UI TAB OFTALMI;167.32;2025-11-25;54
733739100047;CALCIUM CIT + MAG + ZINC 100 TAB NOW;679.18;2028-03-25;46
7592601100751;CALMOX TABS 15MG X 10 TAB MEYER;116.8;2025-05-25;182
7592601100744;CALMOX TABS 7,5MG X 10 TAB MEYER;94.53;2025-10-25;100
7591519001105;CALOXPIRINA 81mg x 100TAB CALOX;294.12;2026-11-25;338
7591243807585;CALPAL D NATAL TAB X 30 BIOTECH;296.05;2025-06-25;247
7591243807554;CALPAL D TAB X 30 BIOTECH;296.05;;42
7591616002159;CALZINC D 240 ML BIOFARCO;203.82;;3
7592601100232;CAMPAL 1% CREMA X 20 GRS MEYER;150.54;2027-06-25;93
7592601303558;CAMPAL 1% CREMA X 50 GRS MEYER;235.11;2027-09-25;119
7592601100249;CAMPAL 50MG TAB X 20 MEYER;93.25;2024-08-25;115
7591020008303;CANDER 16MG X 30 TAB VALMOR;394.96;2027-06-25;1043
7591020008297;CANDER 8MG X 30 TAB VALMOR;268.15;2027-10-25;660
7591020080620;CANDER-HCT 16 -12,5 MG x 30 TAB VALMOR;460.94;2025-10-25;467
7591020080637;CANDER-HCT 8 -12,5 MG x 30 TAB VALMOR;322.9;2028-07-25;396
7592454891189;CANDESARTAN 16 MG TAB X 10  LA SANTE;127.27;2025-09-25;1
7591519000962;CANDESARTAN 16 MG TAB X 30 CALOX;315.21;2026-06-25;70
7598981000438;CANDESARTAN 16 MG X 10 TABLETAS JMW;66.68;;5
7598981000445;CANDESARTAN 8 MG X 10 TABLETAS JMW;32.87;;336
7591519001006;CANDESARTAN 8MG TAB X 30 CALOX;242.96;2026-08-25;118
7592454003360;CANDESARTAN 8MG X 10 TAB LA SANTE;83.26;2025-11-25;5
1890604759359;CANDESARTAN 8MG X 100 TABLETAS JMW;422.6;2024-07-25;24
7598813000537;CANDESARTAN CILEXETIL TAB 8 MG X 30 TAB MM;230.07;2025-12-25;54
7406076100034;CANDISTAT CREMA AL 1% TUBO X 20 GR GLOBAL FAR;91.34;;1
7591585112620;CANFIR LP 500MG X 30 COMP LETI;301.1;2025-10-25;37
7591585111661;CANFIR LP 750 MG X 30 COMP LETI;323.1;2025-10-25;80
7597467000511;CANULA NASAL OXIGENO ADU PLUSMEDIC  X 1UND;29.11;2026-10-25;61
7597467000528;CANULA NASAL OXIGENO PED PLUSMEDIC  X 1UND;29.11;2025-10-25;190
7597467001662;CANULA YANKAUER PLUSMEDIC;158.67;2025-04-25;50
724373531090;CAPLAM 0.5MG TAB X 30 SNC;105.57;;36
781100195765;CAPLAM 1MG TAB X 30 SNC;137.46;;37
724373531083;CAPLAM 2MG TAB X 30 SNC;195.49;;48
7750215000632;CAPTOPRIL 25 MG X 100 TAB PORTUGAL;182.33;2026-08-25;23
7591519051285;CAPTOPRIL 25 MG X 30 TAB CALOX;97.17;2026-07-25;268
7591585370167;CAPTOPRIL 25MGX30COMP LETI;82.66;;1
7591519000290;CAPTOPRIL 50 MG X 10 TAB CALOX;56.41;2026-09-25;141
7598981002500;CAPTOPRIL 50 MG X 30 TAB;175.62;2026-04-25;168
7591519051292;CAPTOPRIL 50 MG X 30 TAB CALOX;136.95;2026-03-25;338
8904306503512;CARBAMAZEPINA 200MG (PROGRETAZ) X10 TAB PRISM;29.9;2025-04-01;49
756029628274;CARBAMAZEPINA 200MG X 14 TAB LATTAN;81.27;2025-02-25;43
7598578000063;CARBAMAZEPINA 200MG X 20 TAB DAC;85.6;2026-04-25;894
7591585278265;CARBAMAZEPINA 200MG X 30 COMP GENVEN;184.11;2029-02-25;539
7598813000520;CARBAMAZEPINA 200MG X 30 COMP MM;204.68;2025-12-25;117
7597758000503;CARBAMAZEPINA 200MG X 30 TAB  ALESS;82.88;2025-04-25;177
7598176000243;CARBAMAZEPINA 200MG X 30 TAB  ANGELUS;99.96;2025-07-25;12
7591020003179;CARBAMAZEPINA TAB 200MG X 20 GENCER;142.74;2027-05-25;203
7591243807820;CARBATIL 6.25 MG TAB. X 30 BIOTECH;180.92;2025-10-25;3003
8904306500917;CARBIDOPA/LEVOD - CARBILEV 250MG/25 X100 TAB;956.5;2026-07-25;7
6942189530227;CARBOCISTEINA JAB 100MG/5ML 100ML KMPLUS;77.66;2025-06-25;29
6942189530234;CARBOCISTEINA JAB 250MG/5ML 100ML KMPLUS;89.31;2025-06-25;138
18906047594627;CARBONATO DE CALCIO 300 MG X 100 TAB JMW;211.11;2024-11-25;126
7591243807868;CARBONATO DE LITIO 300 MG CAP X 20 BIOTECH;268.64;2026-07-25;65
7592946000341;CARDIMAR X 90 CAPSULAS ARCO IRIS;316.4;;24
7591651930967;CARDIPIRINA 80MG CAP X 30 ZUOZ;108.36;2025-09-25;19
7595751000711;CARE STUDIO PAñUELOS DESECHABLES 10HJ X40 UND;516.66;;7
