id;product_info;row_1;medicine_type;barcode;price;stock;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;laboratory;price_usd
000616;L- GLUTAMINE 500 MG FRASCO X 50 CAPS NATURLIFES;0003;COMERCIAL CAJA;7596526000141;165.80;11;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.57;
000617;LAMOTRIGINA 100MG CAJA X 100 TAB X 10 BLIST HUMA;0006;BLISTER;7707288824641;658.12;12;0;0;0;0.00;NO;     ; ;0;0;0078;HUMA;18.14;
000618;LAMOTRIGINA 50MG CAJA X 100 TAB X 10 BLIST HUMA;0006;BLISTER;7707288824610;411.42;11;0;0;0;0.00;NO;     ; ;0;0;0078;HUMA;11.34;
000619;LANSOPRAZOL 30MG CAJA X 100 CAP X 10 BLIST PORTUGAL;0006;BLISTER;7750215007846;372.60;3;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;10.27;
000620;L-CARNITINA SOLU ORAL 1G/10ML X 120 ML FC PHARMA;0011;FC FARMA;7593090001123;369.61;7;0;0;0;0.00;NO;     ; ;0;0;0037;FC PHARMA;10.33;
000622;LEBELLA DROSP+ETINILES 3/0,03MG  X 21COM ARTE MEDICO;0003;COMERCIAL CAJA;8904179736048;187.20;10;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;5.16;
000625;LEVOFLOXACIN 500MG CAJA X 5 TAB ADN MEDICAL;0003;COMERCIAL CAJA;8906109691236;31.20;10;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.86;
000626;LEVOFLOXACINA 100ML INFUSION I,V X 1 ALFA;0007;AMPOLLA;7468999187707;51.88;55;0;0;0;0.00;NO;     ; ;0;0;0074;ALFA;1.43;
000628;LEVOFLOXACINA 500MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230237;616.76;54;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;17.00;
000631;LEVOFLOXACINA 750MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230244;873.99;36;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;24.09;
000632;LEVOFLOXACINA 750MG CAJA X 5 COMP SPEFAR;0004;SPEFAR;7590027002314;112.98;317;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;3.11;
000633;LEVOFLOXACINA 750MG CAJA X 5 TAB KIMICEG;0002;KIMICEG;7592616577005;85.47;15;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.37;
000634;LEVONOR 0,15MG +ETINILE 0,03MG X 21 COMP;0003;COMERCIAL CAJA;7896112403166;44.99;477;0;0;0;0.00;NO;     ; ;0;0;0068;MEDICAMENTO GENERICO;1.24;
000635;LEVOTIROXINA 100 MG CAJA  X 10 TAB LAND;0003;COMERCIAL CAJA;7598008002056;27.94;155;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.77;
000637;LEVOTIROXINA 50 MCG CAJA X 10 TAB LAND;0003;COMERCIAL CAJA;7598008000496;20.68;60;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.57;
000640;LINAZA 25 GR PAPELETA;0001;RECETURA;7591012010208;94.33;32;0;0;0;0.00;NO;     ; ;0;0;0001;LYA;2.60;
000642;LINOFEME  X21 COMP;0003;COMERCIAL CAJA;7908020502586;93.24;2982;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;2.57;
000643;LIT  ENEMA ADULTO 16G-6G/100ML;0012;VARGAS;7592349001167;347.20;1;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;9.96;
000644;LIT ENEMA PED 10,8G-4,05G/67,5ML;0012;VARGAS;7592349001150;336.00;9;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;9.64;
000646;LOGANIL 250MG 5ML ADULTO 120 ML BIOTECH;0013;BIOTECH;7591243831474;144.67;111;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.00;
000647;LOKARIN 5MG 60MG 5ML 60 ML BIOTECH;0013;BIOTECH;7591243831641;161.16;13;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.44;
000648;LOPERAM TAB X 10;0003;COMERCIAL CAJA;7592349723571;93.09;51;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;2.57;
000649;LOPERAMIDA 2MG X20 TAB ZUZU;0003;COMERCIAL CAJA;8904324101400;49.70;22;0;0;0;0.00;NO;     ; ;0;0;0008;ZUZU;1.37;
000651;LORATADINA 10 MG CAJA X 400 TAB X 40 BLIST LAPROFF;0006;BLISTER;7703038050339;581.93;103;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;16.04;
000652;LORATADINA 10MG CAJA X 10 TAB JL;0003;COMERCIAL CAJA;7598650000462;23.22;90;0;0;0;0.00;NO;     ; ;0;0;0010;JL;0.64;
000653;LORATADINA JARABE 1MG/ML X 60 ML KIMICEG;0002;KIMICEG;7592616362014;57.38;20;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;1.59;
000656;LORATADINA+AMBROXOL 5-30MG 5ML X 60ML KIMICEG;0002;KIMICEG;7592616583051;100.41;33;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.83;
000657;LORITIL LORATADINA 1MG/ML JARABE 100ML;0005;JARABE;7899095201903;78.73;57;0;0;0;0.00;NO;     ; ;0;0;0046;GEOLAB;2.17;
000658;LOSARTAN POTASICO 100MG CAJA X 10 TAB GENERICO DE CALIDAD;0012;VARGAS;7592349723755;65.81;23;0;0;0;0.00;NO;     ; ;0;0;0102;GENERICO DE CALIDAD;1.82;
000659;LOSARTAN POTASICO 100MG CAJA X 10 TAB KIMICEG;0002;KIMICEG;7592616576374;60.39;296;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;1.67;
000660;LOSARTAN POTASICO 100MG CAJA X 30 COMP GENERICO DE CALIDAD;0012;VARGAS;7592349001174;200.31;34;0;0;0;0.00;NO;     ; ;0;0;0102;GENERICO DE CALIDAD;5.53;
000662;LOSARTAN POTASICO 100MG CAJA X 300 TAB X 30 BLIST LAPROF;0006;BLISTER;7703038067719;1062.28;28;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;29.28;
000664;LOSARTAN POTASICO 50MG  X 20 TAB KIMICEG;0002;KIMICEG;7592616366043;83.71;65;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.32;
000665;LOSARTAN POTASICO 50MG CAJA X 300 TAB X 30 BLIST LAPROF;0006;BLISTER;7703038050346;410.33;40;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;11.31;
000666;LOSARTANA POTASICA 50MG X 30 COMP NEO QUIMICA;0003;COMERCIAL CAJA;7896714208565;44.62;6972;0;0;0;0.00;NO;     ; ;0;0;0075;NEO QUIMICA;1.23;
000667;LOSARTAN POTASICO 50MG CAJA X 14 TAB SPEFAR;0004;SPEFAR;7590027002499;65.76;80;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.81;
000668;LUMBAX TAB 600 MG X 10 VARGAS;0012;VARGAS;7592349001051;124.43;33;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;3.44;
000670;MAGNEVIT ADVANCED 500MG X 50 CAPS NATURLIFES;0003;COMERCIAL CAJA;7596526000714;202.08;1578;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;5.57;
000671;MAGNEVIT CITRATO DE MAGNESIO 500MG X 30 CAPS NATURLIFES;0003;COMERCIAL CAJA;7596526001353;165.80;2;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.57;
000674;MANZANILLA 5G PAPELETA LYA;0001;RECETURA;7599028000695;57.32;70;0;0;0;0.00;NO;     ; ;0;0;0001;LYA;1.58;
000675;MASCARILLA COLA DE PESCADO AD C AJA X 10;0010;EQUIPOS MEDICOS;7598506000080;247.79;39;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;6.83;
000676;MASCARILLA DE NINOS ESTAMPADA  CAJA X 10;0010;EQUIPOS MEDICOS;7598506000042;198.45;12;0;0;0;0.00;NO;     ; ;0;0;0109;VITAGEL;5.47;
000677;MASCARILLA DESEC CAJA X  50 UNID AZUL;0010;EQUIPOS MEDICOS;7598506000066;93.24;93;0;0;0;0.00;NO;     ; ;0;0;0109;VITAGEL;2.57;
000681;MASCARILLA NIÑA COLA DE PESC  CAJA X 10;0021;EQUIPOS MEDICOS;7598506000097;90.70;1;0;0;0;0.00;NO;     ; ;0;0;0109;VITAGEL;2.50;
000682;MAXALGINA (DIPIRONA) 500MG/ML X 20ML;0003;COMERCIAL CAJA;7898133131011;40.27;11;0;0;0;0.00;NO;     ; ;0;0;0060;NATULAB;1.11;
000684;MELATIANIN PLUS MELATONINA CAJA X 30 CAP;0003;COMERCIAL CAJA;7596526000516;165.80;24;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.57;
000685;MELOXICAM 15 MG CAJA X 20 TAB ARTE MEDICO;0003;COMERCIAL CAJA;8906122851471;38.82;196;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;1.07;
000687;MELOXICAM 15MG CAJA X 100 TAB X 10 BLIST PORTUGAL;0006;BLISTER;7750215010310;284.07;30;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;7.83;
000688;MELOXICAM 15MG X10 TAB KIMICEG;0002;KIMICEG;7592616375014;85.59;51;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.37;
000689;MELOXICAM 15MG 1,5ML  I,M AMP CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236121822;475.27;39;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;13.10;
000692;MENTOL UNGUENTO 10G;0001;RECETURA;7591012038004;66.39;25;0;0;0;0.00;NO;     ; ;0;0;0001;LYA;1.83;
000694;MENTORUB TUBO X 15 GR FC PHARMA;0011;FC FARMA;7593090001628;53.29;16;0;0;0;0.00;NO;     ; ;0;0;0037;FC PHARMA;1.53;
000697;MEROPENEM 500MG I.V AMP X 1 VITALIS;0007;AMPOLLA;7707236125035;203.53;68;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;5.61;
000698;METAMIZOL 50MG/ML I,M/I,V X 1 AMP JL;0007;AMPOLLA;7598650000486;23.22;73;0;0;0;0.00;NO;     ; ;0;0;0010;JL;0.64;
000699;METFORMINA 500 MG CAJA X 30 TAB ZUZU;0003;COMERCIAL CAJA;8906078135717;58.41;7;0;0;0;0.00;NO;     ; ;0;0;0008;ZUZU;1.61;
000700;METFORMINA 500 MG CAJA X 30 TAB FARMAMED;0003;COMERCIAL CAJA;8906082150744;41.36;46;0;0;0;0.00;NO;     ; ;0;0;0015;FARMAMED;1.14;
000701;METFORMINA 500 MG CAJA X 100 TAB X 10 BLIS CRUZ VERDE;0006;BLISTER;8904330300408;99.41;10;0;0;0;0.00;NO;     ; ;0;0;0020;CRUZ VERDE;2.74;
000704;METFORMINA 850 MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230275;154.55;14;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;4.26;
000709;METIPRAZOL PANTOPRAZOL 40MG CAJA X 7TAB;0003;COMERCIAL CAJA;8904187835108;19.95;11;0;0;0;0.00;NO;     ; ;0;0;0042;FONTI;0.55;
000711;METOCLOPRAMIDA 10 MG CJA X 10 TAB LAND;0006;BLISTER;7598008000557;15.96;112;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.44;
000712;METOCLOPRAMIDA 4MG/ML X 30 ML ORAL COASPHARMA;0015;GOTAS;7703712033061;49.34;12;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.36;
000715;METRONIDAZOL 125MG/5ML 100ML SUSP KMPLUS;0005;JARABE;6942189304316;84.53;48;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.33;
000720;METRONIDAZOL 500MG CAJA X 100 TAB X 10 BLIST COASPHARMA;0009;BLISTER;7703712035799;241.62;71;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;6.66;
000721;METRONIDAZOL SUSP 120ML COASPHARMA;0005;JARABE;7703712031456;150.92;14;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;4.16;
000722;METRONIDAZOL SUSP ORAL 125MG/5ML 120ML KIMICEG;0002;KIMICEG;7592616382012;118.47;26;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;3.40;
000723;MICODERM CREMA ANTIMICOTICA AZUFRE 50 G (CHEMYCALS);0008;CREMAS;7596139004185;88.16;4;0;0;0;0.00;NO;     ; ;0;0;0027;LABORA CHEMYCALS SOM;2.43;
000724;MICROPORE 2,5CM X 9,1 M X UNIDAD;0010;EQUIPOS MEDICOS;7702098400900;68.59;144;0;0;0;0.00;NO;     ; ;0;0;0110;3M;1.89;
000725;MICROPORE 5CM X 9,1 M X UNIDAD;0010;EQUIPOS MEDICOS;7702098031333;137.19;84;0;0;0;0.00;NO;     ; ;0;0;0110;3M;3.78;
000726;MODERAN 10,1G/15ML SOLUCION 120 ML VARGAS;0012;VARGAS;7592349527124;309.13;13;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;8.55;
000729;MONTELUKAST 10 MG CAJA X 10 TAB SPEFAR;0004;SPEFAR;7590027002154;86.09;240;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.37;
000730;MONTELUKAST 10MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130231111;431.37;12;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;11.89;
000734;MONTRAX 4 MG CAJA X 10 TAB BIOTECH;0013;BIOTECH;7591243834062;37.78;48;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;1.04;
000735;MONTRAX 4 MG CAJA X 30 TAB BIOTECH;0013;BIOTECH;7591243834086;91.57;45;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
000738;MOTIDEL ENZIMATIC 200/80 MG CAJA X 10 TAB DISKAM;0003;COMERCIAL CAJA;793869810537;181.40;39;0;0;0;0.00;NO;     ; ;0;0;0098;FARDEL;5.00;
000739;MOXIFLOXACINA 400 MG CAJA X 10 TAB ARTE MEDICO;0003;COMERCIAL CAJA;8906142160171;180.67;11;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;4.98;
000740;MUCOBRIX SUSP 120ML;0005;JARABE;8906130231333;165.44;9;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;4.56;
000741;MUCOLIPTO 15MG/5ML JARABE X 90ML;0014;ZUOZ;7591651723651;159.88;6;0;0;0;0.00;NO;     ; ;0;0;0059;ZUOZ PHARMA;4.51;
000742;MUCOMAX 30MG/5ML SOLUC ORAL X 120ML KIMICEG;0002;KIMICEG;7592616136585;84.31;19;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.33;
000743;MUCOMAX SUSP 15MG/5ML 120 ML KIMICEG;0002;KIMICEG;7592616583075;104.55;6;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;3.00;
000750;NAFAZOL OXIMETAZOLINA 0,05% X 15 ML VINCENTI;0018;VINCENTI;7706309000262;84.02;21;0;0;0;0.00;NO;     ; ;0;0;0077;VICENTI;2.33;
000751;CREMA ANTIPAÑALITIS NANO CREAM  SOMA 50 G (CHEMYCALS);0008;CREMAS;7596139000293;92.15;15;0;0;0;0.00;NO;     ; ;0;0;0027;LABORA CHEMYCALS SOM;2.54;
000753;NAPROXENO 500 MG CAJA X 300 TAB X 30 BLIST LAPROFF;0006;BLISTER;7703038050452;1372.47;11;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;37.83;
000754;NAPROXENO SODICO 550 MG CAJA X 10 COMP ZUZU;0003;COMERCIAL CAJA;8904324102711;93.24;22;0;0;0;0.00;NO;     ; ;0;0;0008;ZUZU;2.57;
000755;NARIX NAFAZOLINA GOTAS NASAL 0,5MG/30ML;0003;COMERCIAL CAJA;7896523202600;56.23;1705;0;0;0;0.00;NO;     ; ;0;0;0113;CIMED;1.55;
000756;N-BULTI ESCOPOLAMINA+METAMIZO 20MG/2,5G 5ML I,V/I,M BIOSANO;0007;AMPOLLA;7591096002328;42.45;87;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;1.17;
000757;NEBIVOLOL BLOCTEN 5MG CAJA X 30 TAB DPT;0003;COMERCIAL CAJA;791466994940;337.40;5;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;9.30;
000759;NEOSORO NAFAZOLINA GOTAS  NASAL NEOQUIMICA;0003;COMERCIAL CAJA;7896714231143;64.94;1128;0;0;0;0.00;NO;     ; ;0;0;0114;SIRONA;1.79;
000760;NEOSTIGMINA BIOSTIGMIN 0,5MG/ML I,V/I,M X 10 AMP BIOGLAS;0007;AMPOLLA;7598455000261;349.01;20;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;9.62;
000761;NEOSTIGMINA METILSULFATO 0,5MG/ML CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236121594;388.92;18;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;10.72;
000763;NEROXUM ESOMEPRAZOL 20MG CAJA X 28 TABLETAS UNIPHARMA;0003;COMERCIAL CAJA;7598852001496;96.14;10;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;2.65;
000764;NEROXUM ESOMEPRAZOL 40MG CAJA X 28 TABLETAS UNIPHARMA;0003;COMERCIAL CAJA;7598852001502;99.04;11;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;2.73;
000766;NEXPLUS 40MG ESOMEPRAZOL X 10 TAB DPT;0003;COMERCIAL CAJA;791466993493;25.76;14;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;0.71;
000769;NIFEDIPINA 30 MG  CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130231159;209.34;45;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;5.77;
000770;NIFEDIPINA 30 MG CAJ X 100 TAB X 10 BLIS CRUZ VERDE;0009;BLISTER;8904269002336;517.72;24;0;0;0;0.00;NO;     ; ;0;0;0020;CRUZ VERDE;14.27;
000771;NIFEDIPINA 30MG X 10  TAB JL;0003;COMERCIAL CAJA;7598650000523;95.42;29;0;0;0;0.00;NO;     ; ;0;0;0010;JL;2.63;
000774;NIFEDIPINA L.P 30 MG  X 30 TAB ARTE MEDICO;0003;COMERCIAL CAJA;731946648680;96.14;1229;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;2.65;
000775;NIMESULI 100MG+PARACET 500MG CAJ X 10TAB ARTE MEDICO;0003;COMERCIAL CAJA;731946648505;23.58;32;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;0.65;
000776;NIPE SOL/ORAL 100MG/0.25MG X 30ML;0015;GOTAS;7592349722451;91.65;9;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;2.64;
000777;NIPE JARABE X 120 ML;0005;JARABE;7592349551860;119.03;9;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;3.43;
000782;NITROFURANTOINA 100MG CAJA X 300 TAB X 30 BLIST LAPROFF;0006;BLISTER;7703038066729;1691.63;15;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;46.63;
000784;NIZOX NITAZOXANIDZ 500MG CAJA X 6TAB;0014;ZUOZ;8902382730013;272.97;25;0;0;0;0.00;NO;     ; ;0;0;0059;ZUOZ PHARMA;7.70;
000785;NOVALI (LERCANIDIPINO) 10MG X 30 TAB;0003;COMERCIAL CAJA;7501384506865;265.21;7;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;7.31;
000786;OCEIRA (LEVON+ETINILES)  X 21 TAB BLIST;0006;BLISTER;7703689087821;25.76;2687;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;0.71;
000788;OLMESARTAN 20 MG (OLMEPLUS) X10 TAB DPT;0003;COMERCIAL CAJA;791466993516;48.51;40;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;1.34;
000789;OLMESARTAN MEDOXOMIL 20MG X 30 TABL BLUE MEDICAL;0003;COMERCIAL CAJA;7598127001640;161.08;25;0;0;0;0.00;NO;     ; ;0;0;0066;BLUE MEDICAL;4.44;
000793;OMEPRAZOL 20MG CAJA X 28 CAPS SPEFAR;0004;SPEFAR;7590027000174;156.46;360;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;4.31;
000794;OMEPRAZOL 20MG CAJA X 100 TAB  10 BLIST BRIXMEDIC;0006;BLISTER;8906130230084;126.25;11;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;3.48;
000803;ONDASETRON 8MG CAJA X 10 TAB ADN MEDICAL;0003;COMERCIAL CAJA;8904159415178;78.00;82;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.15;
000806;ONDASETRON 8MG/4ML I,V X 1 AMP BIOSANO;0007;AMPOLLA;7800061001953;37.01;267;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;1.02;
000807;ORALZINC SALES DE REHI CAJA X 1 SOBRE;0014;ZUOZ;7591651722302;158.11;33;0;0;0;0.00;NO;     ; ;0;0;0059;ZUOZ PHARMA;4.46;
000813;OXITOCINA 10UI/ML I,M - I,V CAJA X 5 AMP UNIPHARMA;0007;AMPOLLA;7598852001649;241.62;4;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;6.66;
000814;OXITOCINA 5IU/ML I,M-I,V CAJA X 10 AMP UNIPHARMA;0007;AMPOLLA;7598852001403;204.62;20;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;5.64;
000815;PACLITAXEL 100MG/16,7 ML INFUS IV X 1AMP;0007;AMPOLLA;8906130231913;2198.21;1;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;60.59;
000816;PACLITAXEL 300MG/50ML INFUS IV X 1 AMP;0007;AMPOLLA;8906130231906;2766.35;1;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;76.25;
000817;PAMOATO D PIRANTEL 250MG CAJA X 60 TAB X 6 BLIST COASPHARMA;0006;BLISTER;7703712033641;685.33;2;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;18.89;
000819;PANTOBIO PLUS PANTOPRAZOL 40 MG CAJA X 30 TAB BIO-MERCY;0003;COMERCIAL CAJA;8904210707181;82.72;19;0;0;0;0.00;NO;     ; ;0;0;0023;BIO-MERCY;2.28;
000820;PANTOPRAZOL 40 MG X 10 TABL KMPLUS;0003;COMERCIAL CAJA;8906069872591;29.39;141;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.81;
000821;PANTOPRAZOL 40MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130231173;231.10;9;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;6.37;
000824;PEDIALYTE CEREZA ACTIVE 500ML ABBOTT;0005;JARABE;7501033959967;142.58;207;0;0;0;0.00;NO;     ; ;0;0;0119;ABBOTT;3.93;
000828;PEMETREXED USP 500MG POLVO I,V X 1 AMP;0024;ONCOLOGICO;8906130231890;3987.53;1;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;109.91;
000830;PENICILINA 6,3,3 I,M X 1 AMP EL MORRO;0007;AMPOLLA;652931974297;17.05;171;0;0;0;0.00;NO;     ; ;0;0;0036;EL MORRO;0.47;
000831;PENICILINA BENZATINICA 2,400 UI I,M 1 AMP KM;0007;AMPOLLA;6921875010779;30.48;12;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.84;
000833;PENICILINA G 1000 IM/IV  X 1 AMPOLLA DPT;0007;AMPOLLA;7596347805420;6.89;44;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;0.19;
000834;PENICILINA G 2.400 X 1 AMPOLLA DPT;0007;AMPOLLA;7596347805536;18.50;25;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;0.51;
000837;PENTOXIFILINA 400MG CAJA X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130231296;976.29;7;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;26.91;
000838;PEPSADEL [BISMUTOL ] SUSPENSION 120 ML DISKAM;0005;JARABE;7410000703956;188.29;31;0;0;0;0.00;NO;     ; ;0;0;0098;FARDEL;5.19;
000839;PEPSADEL CAJA X 12 TABLETAS MASTICABLES DISKAM;0003;COMERCIAL CAJA;7410000705080;188.29;79;0;0;0;0.00;NO;     ; ;0;0;0120;DISKAM;5.19;
000840;PERLAVIS HOMME BAÑO INTIMO 200ML FC PHARMA;0011;FC FARMA;7593090000348;224.93;6;0;0;0;0.00;NO;     ; ;0;0;0037;FC PHARMA;6.40;
000842;FITOMENADIONA 1MG/0,5ML X 1 AMP AMERICAN REMEDIES;0007;AMPOLLA;S/C000841;14.15;4;0;0;0;0.00;NO;     ; ;0;0;0063;AMERICAN REMEDIES;0.39;
000845;PLAN B (LEVONORGESTREL) 0,75MG X 2TAB UNIPHARMA;0003;COMERCIAL CAJA;7598852000642;44.99;655;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;1.24;
000846;PLATSIDERM CREMA SULFADIAZINA DE PLATA 1% + LIDOCAINA 0,6% X 50G PORTUGAL;0003;COMERCIAL CAJA;7750215021415;234.37;7;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;6.46;
000847;POLIVITAMINAS Y MINERALES FUNDA X 100 CAPS X 10 BLIST COLMED;0006;BLISTER;7703153003586;585.41;20;0;0;0;0.00;NO;     ; ;0;0;0062;COLMED;16.14;
000850;POTI TOBI VITAMINS KIDS X 60 GOMITAS;0003;COMERCIAL CAJA;7596526000479;233.64;36;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;6.44;
000852;PRACIPRO (CIPROFLOXACINA) 500MG ADN;0003;COMERCIAL CAJA;8906112610392;15.60;97;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.43;
000855;PREDNISOLONA 5MG CAJA X 30 TAB ANGELUS;0003;COMERCIAL CAJA;7598176000175;67.84;6;0;0;0;0.00;NO;     ; ;0;0;0049;ANGELUS;1.87;
000858;PREDNISONA 5MG CAJA X 100 TAB X 10 BLIST PORTUGAL;0006;BLISTER;7750215003770;191.20;16;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;5.27;
000859;PREGABALINA 150MG CAJA X 10 TAB KMPLUS;0003;COMERCIAL CAJA;S/C000858;87.80;23;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.42;
000861;PREGABALINA 75 MG CAJA  X  30 TAB MABINE;0003;COMERCIAL CAJA;S/C000860;155.64;31;0;0;0;0.00;NO;     ; ;0;0;0050;MABI & NE;4.29;
000864;PREVERAL JBE C/DEXTRO REFORMULADO 120ML;0005;JARABE;7592349001549;158.55;24;0;0;0;0.00;NO;     ; ;0;0;0038;LABORATORIOS VARGAS;4.37;
000865;PROBIOTAL MINERA+PROBIOT CAJA X 30 CAP;0003;COMERCIAL CAJA;7596526000370;165.80;160;0;0;0;0.00;NO;     ; ;0;0;0045;NATURLIFES;4.57;
000866;PROGESTEL (PROGESTERONA) 200MG X 30 TAB ARTE MEDICO;0003;COMERCIAL CAJA;8904179736055;278.27;9;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;7.67;
